,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
0,2021-09-02 18:00:00.000,3831.97,3832.09,3794.43,3807.33,717.79283,2021-09-02 18:59:59.999,2733857.8919,2961,366.05789000,1394029.0257,0
1,2021-09-02 19:00:00.000,3805.54,3805.54,3781.72,3788.41,702.19317,2021-09-02 19:59:59.999,2662776.5388,2300,368.33718000,1397039.2426,0
2,2021-09-02 20:00:00.000,3788.39,3806.08,3725.0,3731.79,1847.05052,2021-09-02 20:59:59.999,6944337.4327,7286,953.65444000,3586878.2107,0
3,2021-09-02 21:00:00.000,3731.3,3745.78,3711.31,3743.94,1490.07532,2021-09-02 21:59:59.999,5558379.7880,4653,652.94525000,2436851.4772,0
4,2021-09-02 22:00:00.000,3743.94,3777.77,3738.86,3774.41,864.24825,2021-09-02 22:59:59.999,3250494.8846,3242,511.41965000,1923722.4027,0
5,2021-09-02 23:00:00.000,3774.96,3816.83,3768.28,3808.67,836.73595,2021-09-02 23:59:59.999,3173541.0279,3762,393.23299000,1491921.6776,0
6,2021-09-03 00:00:00.000,3808.67,3826.48,3798.07,3810.98,510.19536,2021-09-03 00:59:59.999,1945456.7627,2413,285.91844000,1090469.4200,0
7,2021-09-03 01:00:00.000,3811.13,3818.66,3785.75,3798.68,503.85707,2021-09-03 01:59:59.999,1915442.5819,2156,233.12622000,886015.5711,0
8,2021-09-03 02:00:00.000,3797.73,3813.52,3780.08,3791.77,542.52923,2021-09-03 02:59:59.999,2059631.6561,1642,230.54176000,875397.0693,0
9,2021-09-03 03:00:00.000,3792.17,3813.36,3781.95,3793.55,359.72685,2021-09-03 03:59:59.999,1365535.9812,1548,136.62260000,518766.4557,0
10,2021-09-03 04:00:00.000,3797.94,3897.93,3790.52,3890.38,1409.4625,2021-09-03 04:59:59.999,5434161.0973,6133,931.92896000,3593842.3571,0
11,2021-09-03 05:00:00.000,3891.28,3973.14,3879.06,3966.31,1977.9564,2021-09-03 05:59:59.999,7788973.7296,9064,1036.73282000,4082804.4217,0
12,2021-09-03 06:00:00.000,3968.07,3985.27,3928.71,3950.66,1911.81669,2021-09-03 06:59:59.999,7575922.0907,5941,1060.05129000,4202484.2972,0
13,2021-09-03 07:00:00.000,3951.43,3965.77,3923.47,3954.55,1136.87426,2021-09-03 07:59:59.999,4488802.2516,3670,529.18465000,2090586.9430,0
14,2021-09-03 08:00:00.000,3955.38,3981.23,3928.0,3952.14,1257.74354,2021-09-03 08:59:59.999,4974286.9627,4248,740.66937000,2929335.1198,0
15,2021-09-03 09:00:00.000,3951.78,3968.18,3943.04,3965.11,1062.12828,2021-09-03 09:59:59.999,4201586.3396,3740,586.67145000,2321132.5325,0
16,2021-09-03 10:00:00.000,3965.03,4032.53,3942.57,3981.06,3577.52282,2021-09-03 10:59:59.999,14264517.3638,10267,2003.57217000,7990198.7213,0
17,2021-09-03 11:00:00.000,3980.0,3985.19,3954.11,3969.39,1023.42471,2021-09-03 11:59:59.999,4064940.9523,3603,509.02355000,2021306.1356,0
18,2021-09-03 12:00:00.000,3969.67,3986.0,3957.84,3971.43,961.26521,2021-09-03 12:59:59.999,3818082.0531,3365,504.47695000,2004025.0473,0
19,2021-09-03 13:00:00.000,3972.43,3984.72,3948.48,3964.32,714.03172,2021-09-03 13:59:59.999,2834168.3616,2463,366.71156000,1455954.6353,0
20,2021-09-03 14:00:00.000,3962.57,3965.17,3933.73,3954.67,638.48789,2021-09-03 14:59:59.999,2524262.1825,2531,295.12889000,1167077.4173,0
21,2021-09-03 15:00:00.000,3953.92,3954.66,3927.61,3946.11,575.36039,2021-09-03 15:59:59.999,2267568.5430,2456,250.67313000,987993.7677,0
22,2021-09-03 16:00:00.000,3945.75,3946.65,3907.43,3917.94,772.71491,2021-09-03 16:59:59.999,3030903.2321,3222,344.76086000,1352624.5648,0
23,2021-09-03 17:00:00.000,3917.0,3942.76,3915.83,3937.43,450.28017,2021-09-03 17:59:59.999,1770606.7447,1809,235.25899000,924996.5915,0
24,2021-09-03 18:00:00.000,3938.5,3938.5,3868.89,3888.18,1207.99753,2021-09-03 18:59:59.999,4705665.6161,4709,663.99473000,2585656.4991,0
25,2021-09-03 19:00:00.000,3888.14,3944.13,3879.62,3940.56,909.78987,2021-09-03 19:59:59.999,3567065.3458,2703,423.94216000,1661943.5689,0
26,2021-09-03 20:00:00.000,3940.16,3971.02,3915.12,3944.41,1191.1952,2021-09-03 20:59:59.999,4703500.3362,4310,669.37345000,2642949.6882,0
27,2021-09-03 21:00:00.000,3944.01,3955.3,3920.5,3923.06,510.51747,2021-09-03 21:59:59.999,2009108.8558,2416,232.23965000,913853.6888,0
28,2021-09-03 22:00:00.000,3921.18,3946.99,3904.95,3944.35,491.8995,2021-09-03 22:59:59.999,1931683.6975,2026,255.30519000,1003043.8328,0
29,2021-09-03 23:00:00.000,3944.7,3944.7,3915.25,3918.44,602.56187,2021-09-03 23:59:59.999,2366112.7858,1966,332.56389000,1305887.1579,0
30,2021-09-04 00:00:00.000,3918.82,3927.44,3907.25,3907.43,332.0181,2021-09-04 00:59:59.999,1300805.9963,1260,150.34369000,588977.6734,0
31,2021-09-04 01:00:00.000,3907.79,3931.39,3893.44,3927.41,505.5534,2021-09-04 01:59:59.999,1975624.2450,1936,203.25706000,795274.3324,0
32,2021-09-04 02:00:00.000,3926.98,3937.72,3918.24,3922.07,229.22013,2021-09-04 02:59:59.999,900625.4447,1007,124.88559000,490736.9612,0
33,2021-09-04 03:00:00.000,3922.98,3935.64,3910.75,3917.3,161.07324,2021-09-04 03:59:59.999,631038.7837,844,92.07012000,360728.7675,0
34,2021-09-04 04:00:00.000,3918.32,3954.53,3910.86,3934.7,354.89326,2021-09-04 04:59:59.999,1396627.0208,1778,214.42577000,843828.6421,0
35,2021-09-04 05:00:00.000,3935.44,3947.26,3924.35,3929.51,238.68157,2021-09-04 05:59:59.999,939021.4417,1185,136.95782000,538837.0753,0
36,2021-09-04 06:00:00.000,3929.16,3948.58,3906.97,3908.16,355.98389,2021-09-04 06:59:59.999,1398973.0520,1618,180.53309000,709538.4137,0
37,2021-09-04 07:00:00.000,3906.7,3914.68,3887.62,3889.31,612.64712,2021-09-04 07:59:59.999,2389089.8950,2359,246.91432000,962685.4473,0
38,2021-09-04 08:00:00.000,3888.76,3928.64,3881.45,3917.24,429.84541,2021-09-04 08:59:59.999,1679743.0972,1798,237.81710000,929350.5745,0
39,2021-09-04 09:00:00.000,3917.15,3922.87,3900.0,3911.93,429.53651,2021-09-04 09:59:59.999,1680231.4390,1688,209.85396000,821023.5997,0
40,2021-09-04 10:00:00.000,3911.27,3912.52,3889.52,3904.47,434.93831,2021-09-04 10:59:59.999,1696408.5880,1921,189.68041000,739821.1450,0
41,2021-09-04 11:00:00.000,3904.38,3921.97,3902.51,3920.0,410.21136,2021-09-04 11:59:59.999,1605433.1672,1768,226.89864000,888066.0546,0
42,2021-09-04 12:00:00.000,3920.51,3926.58,3898.36,3902.78,498.18262,2021-09-04 12:59:59.999,1948723.2055,2066,229.07384000,896180.8279,0
43,2021-09-04 13:00:00.000,3902.78,3907.0,3837.22,3882.11,1506.66383,2021-09-04 13:59:59.999,5827538.1432,4856,739.61876000,2860280.5915,0
44,2021-09-04 14:00:00.000,3882.13,3891.27,3857.33,3860.87,493.99777,2021-09-04 14:59:59.999,1914001.9666,1848,261.90170000,1014978.5220,0
45,2021-09-04 15:00:00.000,3860.33,3885.62,3834.91,3861.32,1315.71317,2021-09-04 15:59:59.999,5074568.4820,3174,689.73197000,2661592.7051,0
46,2021-09-04 16:00:00.000,3859.86,3884.0,3855.0,3880.82,400.2798,2021-09-04 16:59:59.999,1551078.6798,1637,243.53854000,943745.4494,0
47,2021-09-04 17:00:00.000,3881.19,3903.77,3881.19,3892.37,448.09118,2021-09-04 17:59:59.999,1744354.6278,1484,233.15451000,907677.4179,0
48,2021-09-04 18:00:00.000,3892.22,3905.34,3880.06,3886.24,345.31691,2021-09-04 18:59:59.999,1344428.8513,1530,186.08146000,724610.6554,0
49,2021-09-04 19:00:00.000,3885.66,3901.0,3866.66,3886.07,412.98049,2021-09-04 19:59:59.999,1603570.8939,1495,174.09335000,676039.1697,0
50,2021-09-04 20:00:00.000,3887.67,3915.69,3871.12,3905.59,629.25984,2021-09-04 20:59:59.999,2452029.2925,2214,329.60316000,1284473.3310,0
51,2021-09-04 21:00:00.000,3906.62,3910.65,3881.95,3895.55,391.92706,2021-09-04 21:59:59.999,1527122.8659,1477,241.69719000,942116.5801,0
52,2021-09-04 22:00:00.000,3894.8,3908.71,3891.38,3893.25,259.52065,2021-09-04 22:59:59.999,1011661.0320,1199,144.62233000,563787.6538,0
53,2021-09-04 23:00:00.000,3892.25,3898.69,3845.94,3848.08,749.08689,2021-09-04 23:59:59.999,2892591.5308,2584,313.36200000,1209651.5915,0
54,2021-09-05 00:00:00.000,3846.11,3875.81,3843.3,3873.89,491.33751,2021-09-05 00:59:59.999,1899539.3414,1731,247.68928000,957505.1691,0
55,2021-09-05 01:00:00.000,3873.89,3877.67,3860.44,3865.13,255.37499,2021-09-05 01:59:59.999,987171.9599,1071,118.11716000,456487.2150,0
56,2021-09-05 02:00:00.000,3863.46,3878.14,3835.64,3876.45,531.01582,2021-09-05 02:59:59.999,2048542.4965,1689,283.62995000,1094822.3100,0
57,2021-09-05 03:00:00.000,3878.51,3890.99,3864.0,3873.02,279.92173,2021-09-05 03:59:59.999,1086585.9758,1154,148.43115000,576072.4896,0
58,2021-09-05 04:00:00.000,3873.02,3923.38,3863.27,3920.37,476.52718,2021-09-05 04:59:59.999,1857946.3476,1730,263.71964000,1028706.8310,0
59,2021-09-05 05:00:00.000,3920.37,3932.58,3911.46,3930.46,419.30949,2021-09-05 05:59:59.999,1644565.0524,1844,203.27230000,797169.6717,0
60,2021-09-05 06:00:00.000,3930.94,3958.29,3912.84,3921.95,741.3929,2021-09-05 06:59:59.999,2918666.1120,2789,460.63605000,1813541.9687,0
61,2021-09-05 07:00:00.000,3922.27,3942.69,3907.5,3927.04,411.65573,2021-09-05 07:59:59.999,1616200.4707,1645,206.14364000,809387.5241,0
62,2021-09-05 08:00:00.000,3927.29,3954.45,3917.11,3933.89,522.37092,2021-09-05 08:59:59.999,2056228.6246,2081,262.48002000,1032650.8175,0
63,2021-09-05 09:00:00.000,3934.69,3947.81,3921.1,3931.82,593.4215,2021-09-05 09:59:59.999,2334236.4005,1702,348.00254000,1368969.4185,0
64,2021-09-05 10:00:00.000,3931.15,3944.8,3913.9,3921.09,546.62713,2021-09-05 10:59:59.999,2148927.0679,1820,285.22598000,1121191.9634,0
65,2021-09-05 11:00:00.000,3920.37,3924.26,3900.13,3909.65,683.03801,2021-09-05 11:59:59.999,2672602.0947,2118,350.56909000,1371990.5120,0
66,2021-09-05 12:00:00.000,3909.01,3928.67,3900.86,3916.88,540.56843,2021-09-05 12:59:59.999,2114212.1371,1665,314.31896000,1229387.8223,0
67,2021-09-05 13:00:00.000,3916.88,3932.51,3914.07,3930.51,357.77722,2021-09-05 13:59:59.999,1404018.4177,1429,208.02920000,816275.2956,0
68,2021-09-05 14:00:00.000,3929.35,3933.41,3917.69,3924.12,227.05892,2021-09-05 14:59:59.999,891539.3106,959,95.08908000,373418.4286,0
69,2021-09-05 15:00:00.000,3925.06,3952.31,3920.57,3930.5,642.3608,2021-09-05 15:59:59.999,2531146.2548,2252,339.10166000,1336086.3090,0
70,2021-09-05 16:00:00.000,3931.34,3975.24,3921.43,3969.56,963.77177,2021-09-05 16:59:59.999,3801062.8119,3450,622.44441000,2455398.2579,0
71,2021-09-05 17:00:00.000,3971.0,3982.79,3940.58,3954.42,1335.3291,2021-09-05 17:59:59.999,5292838.8262,3987,550.21200000,2182465.4427,0
72,2021-09-05 18:00:00.000,3954.82,3957.37,3933.0,3949.53,453.0846,2021-09-05 18:59:59.999,1786859.9741,2202,220.20683000,868433.1755,0
73,2021-09-05 19:00:00.000,3949.93,3966.91,3941.56,3952.81,375.39181,2021-09-05 19:59:59.999,1484728.0893,1454,185.21497000,732581.1025,0
74,2021-09-05 20:00:00.000,3951.1,3964.51,3927.4,3934.04,662.34495,2021-09-05 20:59:59.999,2611553.0999,2133,304.61322000,1200979.5984,0
75,2021-09-05 21:00:00.000,3933.56,3936.21,3915.28,3929.47,589.08665,2021-09-05 21:59:59.999,2311721.6547,2107,275.48519000,1080901.1811,0
76,2021-09-05 22:00:00.000,3928.38,3929.78,3917.0,3921.52,278.50597,2021-09-05 22:59:59.999,1092514.7531,1138,117.31708000,460213.6329,0
77,2021-09-05 23:00:00.000,3920.17,3937.13,3900.0,3907.57,851.88209,2021-09-05 23:59:59.999,3335214.7040,2448,362.15350000,1417946.0652,0
78,2021-09-06 00:00:00.000,3907.17,3927.0,3901.27,3924.52,423.99107,2021-09-06 00:59:59.999,1659361.3638,1478,266.69318000,1043628.7933,0
79,2021-09-06 01:00:00.000,3924.5,3933.88,3911.39,3933.19,186.39621,2021-09-06 01:59:59.999,731296.5731,947,98.27268000,385477.2849,0
