,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
61,2021-09-05 07:00:00.000,0.0098865,0.0098929,0.0098232,0.0098344,82.07,2021-09-05 07:59:59.999,0.81037183,82,42.47000000,0.41963978,0
62,2021-09-05 08:00:00.000,0.0098305,0.0098641,0.0098217,0.0098626,206.09,2021-09-05 08:59:59.999,2.02624118,64,54.00000000,0.53188348,0
63,2021-09-05 09:00:00.000,0.0098633,0.0099087,0.0098583,0.0099087,40.65,2021-09-05 09:59:59.999,0.40207616,124,37.55000000,0.37145560,0
64,2021-09-05 10:00:00.000,0.0098938,0.0099031,0.009857,0.009857,182.32,2021-09-05 10:59:59.999,1.80276867,78,103.61000000,1.02424656,0
65,2021-09-05 11:00:00.000,0.0098759,0.0099441,0.0098435,0.0098698,413.82,2021-09-05 11:59:59.999,4.09527855,140,396.20000000,3.92154863,0
66,2021-09-05 12:00:00.000,0.0098723,0.0099235,0.0098634,0.0098728,213.98,2021-09-05 12:59:59.999,2.11646798,103,58.88000000,0.58288597,0
67,2021-09-05 13:00:00.000,0.009872,0.0099193,0.009872,0.0099193,239.76,2021-09-05 13:59:59.999,2.37490854,175,232.98000000,2.30788342,0
68,2021-09-05 14:00:00.000,0.0099146,0.0099233,0.0098724,0.0098761,40.12,2021-09-05 14:59:59.999,0.39690353,72,19.20000000,0.19001238,0
69,2021-09-05 15:00:00.000,0.0098748,0.0098813,0.0098117,0.009828,362.44,2021-09-05 15:59:59.999,3.56481522,131,200.19000000,1.96784509,0
70,2021-09-05 16:00:00.000,0.0098299,0.0098553,0.0097459,0.0097459,331.99,2021-09-05 16:59:59.999,3.25364244,245,99.46000000,0.97607958,0
71,2021-09-05 17:00:00.000,0.0097445,0.0097729,0.0097318,0.0097423,50.91,2021-09-05 17:59:59.999,0.49655570,85,16.01000000,0.15619296,0
72,2021-09-05 18:00:00.000,0.0097444,0.0097562,0.0097098,0.0097259,179.82,2021-09-05 18:59:59.999,1.75015150,128,127.22000000,1.23786442,0
73,2021-09-05 19:00:00.000,0.0097273,0.0097515,0.0096972,0.0097515,247.28,2021-09-05 19:59:59.999,2.40283129,151,82.92000000,0.80651452,0
74,2021-09-05 20:00:00.000,0.0097581,0.009821,0.0096851,0.0097046,449.43,2021-09-05 20:59:59.999,4.37439401,269,126.91000000,1.23662716,0
75,2021-09-05 21:00:00.000,0.0097109,0.0097109,0.0096592,0.0096854,128.25,2021-09-05 21:59:59.999,1.24227799,109,60.20000000,0.58313970,0
76,2021-09-05 22:00:00.000,0.0096756,0.0096756,0.0096238,0.0096335,380.12,2021-09-05 22:59:59.999,3.66601068,159,84.02000000,0.81014383,0
77,2021-09-05 23:00:00.000,0.0096317,0.0096791,0.0096259,0.0096683,78.71,2021-09-05 23:59:59.999,0.75904253,39,54.93000000,0.52982113,0
78,2021-09-06 00:00:00.000,0.0096618,0.0096678,0.0096318,0.0096676,30.8,2021-09-06 00:59:59.999,0.29725683,68,16.34000000,0.15778132,0
79,2021-09-06 01:00:00.000,0.0096534,0.0096687,0.0096237,0.0096341,114.41,2021-09-06 01:59:59.999,1.10320739,147,12.78000000,0.12330380,0
80,2021-09-06 02:00:00.000,0.0096429,0.0097294,0.0096429,0.0096942,118.83,2021-09-06 02:59:59.999,1.15186489,91,43.06000000,0.41677926,0
81,2021-09-06 03:00:00.000,0.0096938,0.0097436,0.0096799,0.0097373,35.02,2021-09-06 03:59:59.999,0.34055729,50,26.61000000,0.25888701,0
82,2021-09-06 04:00:00.000,0.0097385,0.0097454,0.0097259,0.0097391,66.55,2021-09-06 04:59:59.999,0.64802156,30,64.49000000,0.62797791,0
83,2021-09-06 05:00:00.000,0.0097196,0.0097607,0.0097196,0.0097607,50.56,2021-09-06 05:59:59.999,0.49307914,35,50.00000000,0.48762689,0
84,2021-09-06 06:00:00.000,0.0097607,0.0097802,0.0097385,0.0097802,241.88,2021-09-06 06:59:59.999,2.35944382,162,10.02000000,0.09783939,0
85,2021-09-06 07:00:00.000,0.0097687,0.0097773,0.0096753,0.0096999,264.87,2021-09-06 07:59:59.999,2.57285732,117,153.43000000,1.48962509,0
86,2021-09-06 08:00:00.000,0.009672,0.009672,0.009551,0.0096035,418.81,2021-09-06 08:59:59.999,4.01968204,330,153.29000000,1.47121943,0
87,2021-09-06 09:00:00.000,0.0095905,0.0096302,0.0095692,0.0096302,177.29,2021-09-06 09:59:59.999,1.70010017,65,48.02000000,0.46192581,0
88,2021-09-06 10:00:00.000,0.0096323,0.009667,0.0096205,0.0096451,128.08,2021-09-06 10:59:59.999,1.23499950,78,77.67000000,0.74880817,0
89,2021-09-06 11:00:00.000,0.0096356,0.009659,0.0096333,0.0096476,78.03,2021-09-06 11:59:59.999,0.75307530,62,32.15000000,0.31026948,0
90,2021-09-06 12:00:00.000,0.0096504,0.0096637,0.009623,0.009623,153.67,2021-09-06 12:59:59.999,1.48275534,52,32.90000000,0.31750174,0
91,2021-09-06 13:00:00.000,0.0096341,0.0096452,0.0096197,0.00963,52.85,2021-09-06 13:59:59.999,0.50912474,39,34.60000000,0.33333979,0
92,2021-09-06 14:00:00.000,0.0096284,0.0096349,0.0096055,0.0096187,34.66,2021-09-06 14:59:59.999,0.33351279,36,4.43000000,0.04265427,0
93,2021-09-06 15:00:00.000,0.0096178,0.0096178,0.0095789,0.0096085,246.01,2021-09-06 15:59:59.999,2.36077377,74,115.23000000,1.10548375,0
94,2021-09-06 16:00:00.000,0.0096112,0.0096148,0.0095652,0.0095791,149.23,2021-09-06 16:59:59.999,1.43059890,77,62.21000000,0.59595823,0
95,2021-09-06 17:00:00.000,0.0095669,0.0095967,0.0095615,0.0095755,105.04,2021-09-06 17:59:59.999,1.00653254,57,18.18000000,0.17421140,0
96,2021-09-06 18:00:00.000,0.0095732,0.0095732,0.0094743,0.0094766,93.86,2021-09-06 18:59:59.999,0.89414661,152,11.40000000,0.10864576,0
97,2021-09-06 19:00:00.000,0.0094742,0.0094742,0.0093981,0.0094142,199.12,2021-09-06 19:59:59.999,1.87748827,177,31.62000000,0.29812435,0
98,2021-09-06 20:00:00.000,0.0094139,0.009462,0.0094139,0.0094507,569.71,2021-09-06 20:59:59.999,5.38564803,96,515.34000000,4.87211168,0
99,2021-09-06 21:00:00.000,0.0094561,0.0094983,0.0094497,0.0094957,134.79,2021-09-06 21:59:59.999,1.27621075,75,75.13000000,0.71162495,0
100,2021-09-06 22:00:00.000,0.0094997,0.0095765,0.0094978,0.0095162,159.77,2021-09-06 22:59:59.999,1.52490022,160,113.42000000,1.08300096,0
101,2021-09-06 23:00:00.000,0.0095246,0.0095303,0.0094185,0.0094185,140.69,2021-09-06 23:59:59.999,1.33051095,150,47.78000000,0.45227549,0
102,2021-09-07 00:00:00.000,0.0094141,0.0094582,0.0094022,0.009453,165.73,2021-09-07 00:59:59.999,1.56359472,88,135.50000000,1.27887232,0
103,2021-09-07 01:00:00.000,0.0094509,0.0094604,0.0094189,0.0094231,23.24,2021-09-07 01:59:59.999,0.21920753,44,5.85000000,0.05519170,0
104,2021-09-07 02:00:00.000,0.009428,0.0094651,0.0093764,0.0093764,168.87,2021-09-07 02:59:59.999,1.58923327,202,66.38000000,0.62533723,0
105,2021-09-07 03:00:00.000,0.0093867,0.0094208,0.0093679,0.009385,147.05,2021-09-07 03:59:59.999,1.38158433,97,54.23000000,0.50944874,0
106,2021-09-07 04:00:00.000,0.0093808,0.0093917,0.009255,0.0093132,990.42,2021-09-07 04:59:59.999,9.24623711,605,259.27000000,2.42019047,0
107,2021-09-07 05:00:00.000,0.0093094,0.009369,0.0091009,0.0092188,1027.58,2021-09-07 05:59:59.999,9.48074771,535,318.22000000,2.94973981,0
108,2021-09-07 06:00:00.000,0.0092199,0.0092279,0.0091704,0.0092083,397.79,2021-09-07 06:59:59.999,3.66532262,206,210.13000000,1.93645597,0
109,2021-09-07 07:00:00.000,0.0092083,0.009236,0.0091886,0.0092142,127.07,2021-09-07 07:59:59.999,1.17081844,76,73.13000000,0.67396369,0
110,2021-09-07 08:00:00.000,0.0092012,0.0092471,0.0092012,0.0092463,65.84,2021-09-07 08:59:59.999,0.60671003,67,29.10000000,0.26825882,0
111,2021-09-07 09:00:00.000,0.009239,0.0092734,0.009236,0.0092734,197.92,2021-09-07 09:59:59.999,1.83191299,126,184.21000000,1.70497868,0
112,2021-09-07 10:00:00.000,0.0092701,0.0092962,0.0084277,0.0084855,3200.66,2021-09-07 10:59:59.999,28.32676581,1836,1442.79000000,12.80098189,0
113,2021-09-07 11:00:00.000,0.0084446,0.0090148,0.0084312,0.0088846,2361.57,2021-09-07 11:59:59.999,20.68066058,1882,1259.10000000,11.01661431,0
114,2021-09-07 12:00:00.000,0.0089131,0.0091719,0.0088815,0.0091648,3196.32,2021-09-07 12:59:59.999,29.04643908,1244,1515.91000000,13.77890986,0
115,2021-09-07 13:00:00.000,0.0091648,0.0091975,0.0090321,0.0090509,2478.61,2021-09-07 13:59:59.999,22.65571847,1441,683.16000000,6.24964136,0
116,2021-09-07 14:00:00.000,0.0090404,0.0090929,0.0088497,0.0089391,2368.52,2021-09-07 14:59:59.999,21.30645709,947,666.32000000,5.98020620,0
117,2021-09-07 15:00:00.000,0.0089255,0.0089539,0.008842,0.0088574,288.04,2021-09-07 15:59:59.999,2.56249784,311,112.49000000,1.00061960,0
118,2021-09-07 16:00:00.000,0.0088549,0.0089249,0.0088429,0.0088836,380.52,2021-09-07 16:59:59.999,3.37670840,237,235.52000000,2.09035889,0
119,2021-09-07 17:00:00.000,0.0088901,0.0088946,0.008798,0.0088508,371.76,2021-09-07 17:59:59.999,3.28296340,172,86.01000000,0.76077174,0
120,2021-09-07 18:00:00.000,0.0088461,0.0089535,0.0088098,0.0089417,303.45,2021-09-07 18:59:59.999,2.69632468,253,90.61000000,0.80624121,0
121,2021-09-07 19:00:00.000,0.0089421,0.0089763,0.008876,0.0089334,572.8,2021-09-07 19:59:59.999,5.11255773,384,292.39000000,2.60982178,0
122,2021-09-07 20:00:00.000,0.0089283,0.0089381,0.0088551,0.0089282,465.94,2021-09-07 20:59:59.999,4.14462636,374,157.84000000,1.40449550,0
123,2021-09-07 21:00:00.000,0.0089368,0.0089429,0.0088603,0.0089422,242.72,2021-09-07 21:59:59.999,2.15922923,206,130.07000000,1.15575290,0
124,2021-09-07 22:00:00.000,0.0089434,0.0089986,0.0089422,0.0089707,144.35,2021-09-07 22:59:59.999,1.29468534,165,75.96000000,0.68094833,0
125,2021-09-07 23:00:00.000,0.0089625,0.0089854,0.0088928,0.0088974,175.98,2021-09-07 23:59:59.999,1.57406024,195,106.55000000,0.95270779,0
126,2021-09-08 00:00:00.000,0.0089078,0.0089763,0.0088846,0.008936,164.42,2021-09-08 00:59:59.999,1.46812834,135,82.81000000,0.73935430,0
127,2021-09-08 01:00:00.000,0.0089474,0.0089583,0.0088833,0.0088833,50.5,2021-09-08 01:59:59.999,0.45122062,90,42.03000000,0.37570048,0
128,2021-09-08 02:00:00.000,0.0088874,0.0088909,0.0086677,0.008683,1104.85,2021-09-08 02:59:59.999,9.69384271,489,363.34000000,3.19280597,0
129,2021-09-08 03:00:00.000,0.0086765,0.0087916,0.0086553,0.0086682,399.58,2021-09-08 03:59:59.999,3.48922178,305,143.53000000,1.25502091,0
130,2021-09-08 04:00:00.000,0.0086707,0.0087461,0.0086098,0.0087453,416.17,2021-09-08 04:59:59.999,3.61755275,268,327.84000000,2.85248722,0
131,2021-09-08 05:00:00.000,0.008749,0.008794,0.0086834,0.0087789,359.86,2021-09-08 05:59:59.999,3.14315540,181,123.82000000,1.08330981,0
132,2021-09-08 06:00:00.000,0.0087819,0.0087819,0.0087125,0.0087447,245.18,2021-09-08 06:59:59.999,2.14478431,117,139.60000000,1.22148620,0
133,2021-09-08 07:00:00.000,0.0087363,0.0088502,0.0086926,0.0088213,287.06,2021-09-08 07:59:59.999,2.52430081,204,224.82000000,1.97777488,0
134,2021-09-08 08:00:00.000,0.0088426,0.0089126,0.0088335,0.0088931,89.47,2021-09-08 08:59:59.999,0.79434116,171,71.26000000,0.63247498,0
135,2021-09-08 09:00:00.000,0.0088984,0.0089605,0.0088846,0.0089304,222.96,2021-09-08 09:59:59.999,1.98931202,310,134.41000000,1.20010161,0
136,2021-09-08 10:00:00.000,0.0089324,0.0089444,0.0088874,0.008919,150.71,2021-09-08 10:59:59.999,1.34357068,149,83.15000000,0.74128219,0
137,2021-09-08 11:00:00.000,0.0089265,0.009013,0.0089265,0.0089736,211.07,2021-09-08 11:59:59.999,1.89572706,181,61.48000000,0.55137080,0
138,2021-09-08 12:00:00.000,0.0089828,0.009029,0.0089456,0.0090102,412.43,2021-09-08 12:59:59.999,3.71304121,210,175.84000000,1.58311926,0
139,2021-09-08 13:00:00.000,0.0090033,0.0090033,0.0089425,0.0089927,173.98,2021-09-08 13:59:59.999,1.56350041,88,64.79000000,0.58245910,0
140,2021-09-08 14:00:00.000,0.0089798,0.009036,0.0089798,0.0090289,112.26,2021-09-08 14:59:59.999,1.01212237,82,59.00000000,0.53191228,0
141,2021-09-08 15:00:00.000,0.0090119,0.009055,0.0089949,0.0090361,374.15,2021-09-08 15:59:59.999,3.37529471,140,245.62000000,2.21637367,0
142,2021-09-08 16:00:00.000,0.0090266,0.0090579,0.009013,0.0090243,383.87,2021-09-08 16:59:59.999,3.47022193,172,311.53000000,2.81644491,0
143,2021-09-08 17:00:00.000,0.0090264,0.0090415,0.0089663,0.0089887,43.05,2021-09-08 17:59:59.999,0.38801955,65,13.11000000,0.11811917,0
144,2021-09-08 18:00:00.000,0.008978,0.00907,0.008978,0.0089979,211.19,2021-09-08 18:59:59.999,1.90706204,186,152.18000000,1.37373439,0
145,2021-09-08 19:00:00.000,0.0090076,0.0090382,0.0089786,0.0090107,510.4,2021-09-08 19:59:59.999,4.59729923,86,488.80000000,4.40289627,0
146,2021-09-08 20:00:00.000,0.0090195,0.0090442,0.0089886,0.0090059,176.04,2021-09-08 20:59:59.999,1.58827957,121,75.23000000,0.67921617,0
147,2021-09-08 21:00:00.000,0.0089965,0.0090007,0.0089179,0.0089647,154.31,2021-09-08 21:59:59.999,1.38199320,123,55.69000000,0.49855191,0
148,2021-09-08 22:00:00.000,0.0089689,0.0089693,0.0088325,0.0088654,424.09,2021-09-08 22:59:59.999,3.77269660,242,123.83000000,1.10208668,0
149,2021-09-08 23:00:00.000,0.0088699,0.008917,0.0088313,0.0089064,284.16,2021-09-08 23:59:59.999,2.51999662,137,85.57000000,0.76035819,0
150,2021-09-09 00:00:00.000,0.0088791,0.0089207,0.008879,0.0089207,58.89,2021-09-09 00:59:59.999,0.52420173,58,43.09000000,0.38367692,0
151,2021-09-09 01:00:00.000,0.0088943,0.008961,0.0088898,0.008961,44.56,2021-09-09 01:59:59.999,0.39764402,74,43.23000000,0.38576361,0
152,2021-09-09 02:00:00.000,0.0089611,0.0089927,0.0089503,0.0089927,182.64,2021-09-09 02:59:59.999,1.63718891,103,87.58000000,0.78507654,0
153,2021-09-09 03:00:00.000,0.0089705,0.0090447,0.0089596,0.0090086,194.43,2021-09-09 03:59:59.999,1.75216897,155,139.33000000,1.25593491,0
154,2021-09-09 04:00:00.000,0.0089949,0.0090414,0.0089727,0.0090341,34.01,2021-09-09 04:59:59.999,0.30667000,51,24.05000000,0.21694578,0
155,2021-09-09 05:00:00.000,0.0090318,0.0090512,0.0090144,0.0090204,14.27,2021-09-09 05:59:59.999,0.12882765,33,5.14000000,0.04644493,0
156,2021-09-09 06:00:00.000,0.0090187,0.0090187,0.008962,0.0089746,45.43,2021-09-09 06:59:59.999,0.40837964,51,19.63000000,0.17634870,0
157,2021-09-09 07:00:00.000,0.0089783,0.0090139,0.008978,0.008988,38.64,2021-09-09 07:59:59.999,0.34749858,52,27.91000000,0.25103281,0
158,2021-09-09 08:00:00.000,0.0089957,0.0090071,0.0088671,0.0088671,296.92,2021-09-09 08:59:59.999,2.64894928,230,105.32000000,0.94176612,0
159,2021-09-09 09:00:00.000,0.0088666,0.0089143,0.0088547,0.0088685,199.11,2021-09-09 09:59:59.999,1.76914982,113,74.13000000,0.65944088,0
160,2021-09-09 10:00:00.000,0.0088814,0.0089927,0.008872,0.0089431,310.08,2021-09-09 10:59:59.999,2.76793433,135,145.61000000,1.29925117,0
161,2021-09-09 11:00:00.000,0.0089647,0.0089727,0.0088859,0.0089373,273.14,2021-09-09 11:59:59.999,2.43718468,114,28.12000000,0.25148660,0
162,2021-09-09 12:00:00.000,0.0089374,0.0090016,0.0089216,0.0089986,362.82,2021-09-09 12:59:59.999,3.25170237,147,195.85000000,1.75928999,0
163,2021-09-09 13:00:00.000,0.0090052,0.0092449,0.0090052,0.009145,938.19,2021-09-09 13:59:59.999,8.58035745,653,500.45000000,4.55906934,0
164,2021-09-09 14:00:00.000,0.00915,0.0091732,0.0090147,0.0090176,128.0,2021-09-09 14:59:59.999,1.16423731,187,83.25000000,0.75816322,0
165,2021-09-09 15:00:00.000,0.0090251,0.0090543,0.0089775,0.0090257,90.31,2021-09-09 15:59:59.999,0.81447457,97,57.82000000,0.52193355,0
166,2021-09-09 16:00:00.000,0.0090244,0.0090761,0.0090205,0.0090518,216.15,2021-09-09 16:59:59.999,1.95599563,108,195.39000000,1.76832644,0
167,2021-09-09 17:00:00.000,0.0090432,0.0090432,0.0090336,0.0090336,0.61,2021-09-09 17:59:59.999,0.00551602,3,0.59000000,0.00533535,0
