,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
23,2021-09-03 17:00:00.000,50136.08,50477.59,50053.74,50265.94,53.792219,2021-09-03 17:59:59.999,2702877.8866,1359,29.79906000,1499198.5339,0
24,2021-09-03 18:00:00.000,50269.77,50269.77,49592.31,49708.34,73.052534,2021-09-03 18:59:59.999,3639777.8019,3498,31.14226600,1551478.2192,0
25,2021-09-03 19:00:00.000,49702.06,50072.77,49596.47,50019.96,43.987335,2021-09-03 19:59:59.999,2192582.3521,2016,27.00052400,1346032.5592,0
26,2021-09-03 20:00:00.000,50026.59,50160.83,49715.52,49932.86,44.339874,2021-09-03 20:59:59.999,2216266.2584,2273,23.37652300,1168812.5386,0
27,2021-09-03 21:00:00.000,49937.92,49937.92,49600.33,49708.15,44.634242,2021-09-03 21:59:59.999,2220678.5978,2016,19.58836500,974545.8296,0
28,2021-09-03 22:00:00.000,49697.0,50150.22,49617.83,50127.49,26.638215,2021-09-03 22:59:59.999,1329337.9125,1402,13.31242900,664502.2295,0
29,2021-09-03 23:00:00.000,50140.91,50373.29,50036.32,50299.84,39.447304,2021-09-03 23:59:59.999,1979252.9845,1786,24.13785700,1211329.4449,0
30,2021-09-04 00:00:00.000,50299.77,50479.49,50229.73,50345.73,21.042975,2021-09-04 00:59:59.999,1060145.7281,1541,11.33279100,570864.5222,0
31,2021-09-04 01:00:00.000,50353.24,50383.06,50167.13,50311.5,21.370902,2021-09-04 01:59:59.999,1074716.1374,1191,11.64885700,585815.5643,0
32,2021-09-04 02:00:00.000,50298.27,50363.3,50200.0,50345.74,12.439146,2021-09-04 02:59:59.999,625402.3048,855,4.96120300,249426.6571,0
33,2021-09-04 03:00:00.000,50347.22,50452.5,50140.66,50212.94,10.265103,2021-09-04 03:59:59.999,516216.4897,929,5.82311100,292927.2832,0
34,2021-09-04 04:00:00.000,50202.77,50247.66,49984.85,50122.99,18.267256,2021-09-04 04:59:59.999,914971.7483,1270,6.38705900,319946.6033,0
35,2021-09-04 05:00:00.000,50112.31,50460.29,50064.61,50438.33,17.1935,2021-09-04 05:59:59.999,865529.3064,1266,10.41444100,524532.6160,0
36,2021-09-04 06:00:00.000,50438.74,50551.31,49809.98,49817.91,35.456452,2021-09-04 06:59:59.999,1777054.7245,2055,12.89624700,646805.9037,0
37,2021-09-04 07:00:00.000,49808.4,50090.94,49724.01,49932.83,26.228319,2021-09-04 07:59:59.999,1308209.2807,1693,12.36093200,616557.3525,0
38,2021-09-04 08:00:00.000,49929.48,50335.68,49918.07,50269.33,24.195171,2021-09-04 08:59:59.999,1213215.9177,1600,14.13709100,708887.8074,0
39,2021-09-04 09:00:00.000,50266.8,50312.62,50087.22,50217.81,24.476833,2021-09-04 09:59:59.999,1229302.6640,1546,12.30686100,617974.3386,0
40,2021-09-04 10:00:00.000,50210.4,50231.23,49843.54,49991.65,22.697779,2021-09-04 10:59:59.999,1134386.2273,1700,9.74031000,486820.0795,0
41,2021-09-04 11:00:00.000,49992.14,50141.7,49779.21,49875.44,43.847114,2021-09-04 11:59:59.999,2189975.8562,2142,18.04851000,901275.0710,0
42,2021-09-04 12:00:00.000,49897.06,50084.3,49751.97,49835.85,29.380756,2021-09-04 12:59:59.999,1466861.8667,2019,15.72748300,785432.9985,0
43,2021-09-04 13:00:00.000,49836.4,49996.37,49404.0,49989.0,92.706415,2021-09-04 13:59:59.999,4601286.9941,4137,32.72814800,1625416.2907,0
44,2021-09-04 14:00:00.000,49989.74,50053.2,49870.49,49906.99,42.020457,2021-09-04 14:59:59.999,2099538.6176,1720,24.08272800,1203280.3677,0
45,2021-09-04 15:00:00.000,49901.75,50020.96,49655.6,50008.33,36.439126,2021-09-04 15:59:59.999,1815611.7264,1937,20.52707200,1022879.7527,0
46,2021-09-04 16:00:00.000,50001.53,50250.0,49986.25,50178.68,43.568782,2021-09-04 16:59:59.999,2184471.2690,1944,25.38090600,1272597.2542,0
47,2021-09-04 17:00:00.000,50196.81,50263.25,50100.46,50240.4,16.143623,2021-09-04 17:59:59.999,810558.0972,800,4.50383900,226036.5866,0
48,2021-09-04 18:00:00.000,50243.9,50288.51,49860.05,49906.9,28.819341,2021-09-04 18:59:59.999,1441911.3242,1308,11.16501500,558675.6325,0
49,2021-09-04 19:00:00.000,49886.07,50060.74,49764.7,49943.9,27.193847,2021-09-04 19:59:59.999,1356104.0601,1145,17.33628300,864572.4044,0
50,2021-09-04 20:00:00.000,49944.74,50264.93,49805.32,50183.82,33.487259,2021-09-04 20:59:59.999,1675882.6870,1859,15.18090800,759879.5655,0
51,2021-09-04 21:00:00.000,50197.14,50217.97,49931.23,50118.74,18.574813,2021-09-04 21:59:59.999,929638.5499,1198,8.40595700,420777.5237,0
52,2021-09-04 22:00:00.000,50125.25,50326.11,50083.68,50147.32,17.204573,2021-09-04 22:59:59.999,863954.2632,1247,9.21166900,462747.5447,0
53,2021-09-04 23:00:00.000,50125.38,50169.48,49683.23,49694.42,42.154384,2021-09-04 23:59:59.999,2100828.1544,1822,16.25124100,809967.7050,0
54,2021-09-05 00:00:00.000,49689.62,49917.14,49666.66,49857.97,14.014621,2021-09-05 00:59:59.999,698120.4143,1167,6.32148200,314898.6289,0
55,2021-09-05 01:00:00.000,49857.97,49880.77,49613.01,49716.05,20.09208,2021-09-05 01:59:59.999,999003.5106,1181,8.56714800,426146.2821,0
56,2021-09-05 02:00:00.000,49716.14,49929.35,49483.6,49883.31,26.392468,2021-09-05 02:59:59.999,1309930.6243,1513,9.29731800,462055.9234,0
57,2021-09-05 03:00:00.000,49878.19,50064.8,49815.88,49885.0,15.294502,2021-09-05 03:59:59.999,764194.9885,918,9.76521800,488041.5365,0
58,2021-09-05 04:00:00.000,49881.81,50183.76,49832.91,50178.52,15.066149,2021-09-05 04:59:59.999,754122.0672,951,9.93993400,497504.9826,0
59,2021-09-05 05:00:00.000,50174.84,50236.04,50050.44,50153.05,16.733621,2021-09-05 05:59:59.999,839542.5621,1013,11.14283800,559024.8959,0
60,2021-09-05 06:00:00.000,50153.25,50276.66,49967.29,50025.31,27.500817,2021-09-05 06:59:59.999,1378595.0051,1270,12.29877100,616706.3406,0
61,2021-09-05 07:00:00.000,50025.28,50402.46,49894.52,50223.79,44.952397,2021-09-05 07:59:59.999,2254393.8231,2376,25.81291600,1295335.5577,0
62,2021-09-05 08:00:00.000,50226.95,50283.91,50050.0,50127.7,13.839723,2021-09-05 08:59:59.999,694216.1280,1306,9.00610900,451770.7783,0
63,2021-09-05 09:00:00.000,50140.18,50275.48,50076.52,50198.42,19.281066,2021-09-05 09:59:59.999,967647.0618,1035,13.04262200,654608.3057,0
64,2021-09-05 10:00:00.000,50199.43,50505.44,50158.9,50281.56,45.657669,2021-09-05 10:59:59.999,2298567.3794,2201,24.07871900,1212396.1553,0
65,2021-09-05 11:00:00.000,50278.83,50383.76,50088.02,50230.73,28.660818,2021-09-05 11:59:59.999,1440306.0374,1634,17.48222600,878613.0286,0
66,2021-09-05 12:00:00.000,50239.54,50444.44,50145.48,50387.0,30.18427,2021-09-05 12:59:59.999,1518910.8274,1459,16.66512200,838922.8900,0
67,2021-09-05 13:00:00.000,50387.0,50467.14,50309.48,50327.33,21.95977,2021-09-05 13:59:59.999,1106192.8744,1246,10.67695600,537938.9200,0
68,2021-09-05 14:00:00.000,50330.0,50465.68,50269.11,50387.95,18.672087,2021-09-05 14:59:59.999,940326.0798,1074,6.77404100,341135.2789,0
69,2021-09-05 15:00:00.000,50386.6,50900.06,50380.4,50706.12,77.727538,2021-09-05 15:59:59.999,3941063.9064,3598,47.13868600,2388932.6982,0
70,2021-09-05 16:00:00.000,50700.47,51725.34,50667.13,51675.71,149.904965,2021-09-05 16:59:59.999,7678239.3545,6730,94.88769100,4860843.4843,0
71,2021-09-05 17:00:00.000,51684.89,51865.88,51500.0,51734.67,86.327472,2021-09-05 17:59:59.999,4459558.1148,4028,42.15569700,2177931.8624,0
72,2021-09-05 18:00:00.000,51739.0,51894.54,51607.05,51848.0,51.572246,2021-09-05 18:59:59.999,2668189.9021,2469,29.44185600,1523395.6190,0
73,2021-09-05 19:00:00.000,51859.61,51886.09,51600.0,51792.23,43.599971,2021-09-05 19:59:59.999,2255438.9380,1946,21.39854800,1106745.3208,0
74,2021-09-05 20:00:00.000,51792.11,51924.06,51483.5,51787.63,65.636861,2021-09-05 20:59:59.999,3397588.6519,3002,29.99478100,1552138.4110,0
75,2021-09-05 21:00:00.000,51773.7,51968.84,51681.94,51836.93,30.256201,2021-09-05 21:59:59.999,1569036.7662,1900,13.39299900,694257.0654,0
76,2021-09-05 22:00:00.000,51836.93,51864.17,51655.0,51693.7,21.915444,2021-09-05 22:59:59.999,1133873.1949,1435,11.84821200,612913.6459,0
77,2021-09-05 23:00:00.000,51689.98,51776.18,51502.72,51624.55,31.005185,2021-09-05 23:59:59.999,1601471.5889,1478,11.71563400,605227.6155,0
78,2021-09-06 00:00:00.000,51635.24,51754.21,51590.85,51710.42,24.282127,2021-09-06 00:59:59.999,1254831.8650,1048,9.00345700,465293.8719,0
79,2021-09-06 01:00:00.000,51710.42,51802.03,51650.0,51781.9,11.590057,2021-09-06 01:59:59.999,599766.4899,962,5.08412500,263144.3891,0
80,2021-09-06 02:00:00.000,51787.59,51947.27,51748.25,51866.15,22.125056,2021-09-06 02:59:59.999,1146910.7543,1251,14.84378500,769528.8170,0
81,2021-09-06 03:00:00.000,51876.96,52033.33,51711.11,51813.76,48.799597,2021-09-06 03:59:59.999,2529369.5295,1392,17.59729600,913362.5383,0
82,2021-09-06 04:00:00.000,51826.18,51826.18,51665.88,51694.68,25.970403,2021-09-06 04:59:59.999,1344230.2234,962,9.67898800,500835.9620,0
83,2021-09-06 05:00:00.000,51693.99,51895.0,51660.0,51858.6,15.174315,2021-09-06 05:59:59.999,786185.0294,917,7.78848100,403488.6260,0
84,2021-09-06 06:00:00.000,51852.78,51866.73,51731.92,51833.16,12.701627,2021-09-06 06:59:59.999,658022.8239,799,7.04282700,364900.0678,0
85,2021-09-06 07:00:00.000,51829.18,52222.0,51311.35,51419.79,109.480957,2021-09-06 07:59:59.999,5656542.2846,5051,55.61177900,2873767.0046,0
86,2021-09-06 08:00:00.000,51419.78,51544.0,51018.35,51381.79,74.432892,2021-09-06 08:59:59.999,3816779.5214,3777,34.79417600,1785582.4153,0
87,2021-09-06 09:00:00.000,51384.59,51525.43,51186.63,51493.47,34.959369,2021-09-06 09:59:59.999,1794681.2842,2060,17.74053300,911407.2952,0
88,2021-09-06 10:00:00.000,51502.11,51735.24,51454.35,51718.26,37.736547,2021-09-06 10:59:59.999,1948431.0497,2214,17.29233000,892990.7089,0
89,2021-09-06 11:00:00.000,51722.02,51733.33,51557.91,51611.22,23.388942,2021-09-06 11:59:59.999,1207752.2770,1460,12.71956400,656708.0145,0
90,2021-09-06 12:00:00.000,51622.13,51748.48,51501.0,51558.33,21.839671,2021-09-06 12:59:59.999,1127199.0275,1601,10.27538900,530428.5783,0
91,2021-09-06 13:00:00.000,51565.54,51718.0,51542.34,51697.91,15.608106,2021-09-06 13:59:59.999,806393.0898,1544,7.45177000,384995.9116,0
92,2021-09-06 14:00:00.000,51686.97,51885.79,51625.53,51858.46,44.50726,2021-09-06 14:59:59.999,2303484.8811,1646,26.69481000,1382175.7977,0
93,2021-09-06 15:00:00.000,51861.18,52062.5,51703.62,51741.14,59.034431,2021-09-06 15:59:59.999,3064168.4132,2908,29.59109400,1536041.7922,0
94,2021-09-06 16:00:00.000,51742.04,51994.36,51661.24,51934.81,24.395335,2021-09-06 16:59:59.999,1265263.4246,1757,14.89107000,772346.1719,0
95,2021-09-06 17:00:00.000,51937.33,52168.13,51866.76,52115.21,30.306088,2021-09-06 17:59:59.999,1576054.9256,1663,18.53302000,963900.9656,0
96,2021-09-06 18:00:00.000,52115.21,52654.98,52100.0,52628.15,127.303443,2021-09-06 18:59:59.999,6674118.7843,5703,71.99852800,3774591.8005,0
97,2021-09-06 19:00:00.000,52628.15,52802.59,52372.72,52702.93,63.629696,2021-09-06 19:59:59.999,3346787.5997,3336,36.43153500,1916887.6170,0
98,2021-09-06 20:00:00.000,52700.91,52788.52,52407.45,52521.75,58.996763,2021-09-06 20:59:59.999,3101554.7362,3301,31.64903200,1663813.1453,0
99,2021-09-06 21:00:00.000,52521.61,52719.58,52441.81,52515.77,39.657501,2021-09-06 21:59:59.999,2085037.0967,2612,19.01729700,1000333.0955,0
100,2021-09-06 22:00:00.000,52526.04,52869.97,52526.04,52725.24,38.263613,2021-09-06 22:59:59.999,2016539.3127,2619,21.76919000,1147378.3946,0
101,2021-09-06 23:00:00.000,52729.55,52948.52,52643.46,52661.32,51.312818,2021-09-06 23:59:59.999,2708554.0117,2607,24.81754700,1310097.6284,0
102,2021-09-07 00:00:00.000,52670.26,52713.49,52505.16,52539.77,31.764119,2021-09-07 00:59:59.999,1671559.6989,1923,14.83299600,780664.0587,0
103,2021-09-07 01:00:00.000,52538.93,52746.79,52413.42,52687.25,46.258411,2021-09-07 01:59:59.999,2431213.3801,2267,20.65832900,1086389.8034,0
104,2021-09-07 02:00:00.000,52679.29,52706.68,52332.06,52356.63,41.533841,2021-09-07 02:59:59.999,2181138.9884,3023,19.31698700,1014827.6968,0
105,2021-09-07 03:00:00.000,52356.63,52465.47,52075.41,52349.95,74.486282,2021-09-07 03:59:59.999,3893590.7202,3814,32.92257900,1721351.2520,0
106,2021-09-07 04:00:00.000,52349.16,52372.9,51164.97,51206.41,226.458724,2021-09-07 04:59:59.999,11686869.7223,8012,82.97260900,4276536.4818,0
107,2021-09-07 05:00:00.000,51200.0,51458.86,50525.67,50854.87,114.291391,2021-09-07 05:59:59.999,5829369.5827,4853,45.46833600,2319794.5900,0
108,2021-09-07 06:00:00.000,50859.94,51245.81,50800.0,51139.61,63.563217,2021-09-07 06:59:59.999,3246071.1441,2862,30.39794200,1551812.2803,0
109,2021-09-07 07:00:00.000,51136.72,51205.99,50928.97,50936.04,34.037782,2021-09-07 07:59:59.999,1738246.7343,2921,16.55555400,845569.7029,0
110,2021-09-07 08:00:00.000,50939.62,51123.66,50654.13,50976.08,54.345907,2021-09-07 08:59:59.999,2766920.5192,3359,23.21767400,1182472.3563,0
111,2021-09-07 09:00:00.000,50982.23,51082.48,50569.6,50600.0,42.512763,2021-09-07 09:59:59.999,2162262.5877,2170,13.72873800,698784.6433,0
112,2021-09-07 10:00:00.000,50579.62,50783.12,47500.0,47500.01,411.520655,2021-09-07 10:59:59.999,20388372.7896,14314,153.79597700,7638053.2140,0
113,2021-09-07 11:00:00.000,47500.0,48059.56,42600.0,46733.28,494.319835,2021-09-07 11:59:59.999,22920008.2288,20867,220.83344300,10264205.0942,0
114,2021-09-07 12:00:00.000,46727.11,47623.0,46432.98,47534.9,236.448057,2021-09-07 12:59:59.999,11147651.7715,7369,135.22462000,6379836.6116,0
115,2021-09-07 13:00:00.000,47516.87,47671.19,46626.29,46647.98,222.451358,2021-09-07 13:59:59.999,10471995.0808,5730,86.75532600,4090399.2301,0
116,2021-09-07 14:00:00.000,46639.9,47376.21,45986.63,46974.54,224.367968,2021-09-07 14:59:59.999,10478915.5474,8768,105.72142000,4940093.3889,0
117,2021-09-07 15:00:00.000,46975.45,47281.96,46564.1,46722.46,86.314412,2021-09-07 15:59:59.999,4053613.2214,5624,42.15944500,1980922.6609,0
118,2021-09-07 16:00:00.000,46718.95,47160.5,46299.25,46828.55,114.436571,2021-09-07 16:59:59.999,5347108.9857,5814,56.53645000,2642311.8674,0
119,2021-09-07 17:00:00.000,46821.86,46983.05,46110.67,46551.59,60.633673,2021-09-07 17:59:59.999,2818261.4941,3695,29.29639400,1362089.7819,0
120,2021-09-07 18:00:00.000,46566.79,47360.32,46336.55,46833.61,72.940708,2021-09-07 18:59:59.999,3419357.1633,3543,48.68896900,2284273.7617,0
121,2021-09-07 19:00:00.000,46827.42,47329.78,46483.0,46856.92,60.75503,2021-09-07 19:59:59.999,2847632.8131,3646,28.82083900,1351864.5221,0
122,2021-09-07 20:00:00.000,46871.22,47131.86,46452.32,47057.96,50.809473,2021-09-07 20:59:59.999,2383798.2346,4627,30.34419700,1424771.4225,0
123,2021-09-07 21:00:00.000,47056.0,47219.85,46734.91,47201.88,52.829649,2021-09-07 21:59:59.999,2481462.2167,4328,25.94018700,1218827.9374,0
124,2021-09-07 22:00:00.000,47201.88,47368.75,47073.57,47088.14,43.877846,2021-09-07 22:59:59.999,2071448.9902,3651,24.03716800,1134729.5628,0
125,2021-09-07 23:00:00.000,47092.06,47148.07,46259.29,46482.1,69.200106,2021-09-07 23:59:59.999,3223270.3225,4664,35.39544500,1648460.3444,0
126,2021-09-08 00:00:00.000,46463.86,46841.22,46312.13,46442.54,42.539425,2021-09-08 00:59:59.999,1984271.6997,4589,18.96184100,884506.6171,0
127,2021-09-08 01:00:00.000,46458.48,46709.69,46023.81,46093.05,55.439114,2021-09-08 01:59:59.999,2570591.5628,4660,20.88285400,969430.8947,0
128,2021-09-08 02:00:00.000,46099.18,46396.99,45015.25,45158.4,183.271492,2021-09-08 02:59:59.999,8359459.7406,9192,76.15818700,3473023.1127,0
129,2021-09-08 03:00:00.000,45148.8,45566.59,45000.0,45115.38,73.188819,2021-09-08 03:59:59.999,3317735.9113,3775,32.00070700,1451512.6877,0
130,2021-09-08 04:00:00.000,45083.46,46030.4,44423.0,45983.39,119.650672,2021-09-08 04:59:59.999,5401471.5902,6646,56.90403700,2573437.2359,0
131,2021-09-08 05:00:00.000,45989.96,46295.29,45656.08,46268.28,48.349609,2021-09-08 05:59:59.999,2224592.4538,3227,28.42421500,1308338.6825,0
132,2021-09-08 06:00:00.000,46257.27,46585.71,45819.57,46468.43,48.324061,2021-09-08 06:59:59.999,2232878.7975,3150,23.47922600,1084809.8463,0
133,2021-09-08 07:00:00.000,46463.67,46802.11,46350.01,46426.49,52.114686,2021-09-08 07:59:59.999,2426403.5674,2740,23.68893600,1103212.2400,0
134,2021-09-08 08:00:00.000,46426.71,46714.77,46153.8,46269.54,49.92871,2021-09-08 08:59:59.999,2322096.8916,2380,16.28108300,757397.3286,0
135,2021-09-08 09:00:00.000,46269.54,46869.0,45669.65,46341.47,103.432168,2021-09-08 09:59:59.999,4789480.6136,4489,53.23863500,2467483.5182,0
136,2021-09-08 10:00:00.000,46328.45,46390.4,45672.31,45831.79,69.618348,2021-09-08 10:59:59.999,3203276.5193,4420,31.65510900,1457672.4152,0
137,2021-09-08 11:00:00.000,45824.8,46414.42,45756.48,46074.25,57.464537,2021-09-08 11:59:59.999,2648233.3609,4171,26.14044100,1205653.0491,0
138,2021-09-08 12:00:00.000,46088.23,46545.56,45837.45,46429.42,44.904096,2021-09-08 12:59:59.999,2076733.9928,3708,26.71844300,1236313.7749,0
139,2021-09-08 13:00:00.000,46443.57,46446.65,46007.51,46211.29,34.171052,2021-09-08 13:59:59.999,1579838.4329,3297,16.73239200,773875.4992,0
140,2021-09-08 14:00:00.000,46217.6,46513.89,46061.6,46513.89,34.524048,2021-09-08 14:59:59.999,1598364.7446,2902,18.34822100,849926.8873,0
141,2021-09-08 15:00:00.000,46512.13,46526.58,46189.56,46444.12,40.203464,2021-09-08 15:59:59.999,1863758.6629,2669,16.94899100,786096.2413,0
142,2021-09-08 16:00:00.000,46455.83,46457.75,45845.08,46060.69,41.603625,2021-09-08 16:59:59.999,1915450.3015,2899,18.83633800,867357.1495,0
143,2021-09-08 17:00:00.000,46061.68,46291.45,45943.58,46088.2,12.985922,2021-09-08 17:59:59.999,599183.5583,1443,5.19665600,239877.1608,0
144,2021-09-08 18:00:00.000,46048.1,46788.27,45972.9,46612.65,44.890124,2021-09-08 18:59:59.999,2088364.7563,2690,24.90062600,1157982.2485,0
145,2021-09-08 19:00:00.000,46607.45,46674.2,45975.08,46086.65,37.200608,2021-09-08 19:59:59.999,1723294.4490,2313,15.43503900,715403.5810,0
146,2021-09-08 20:00:00.000,46064.99,46370.49,45877.04,46357.23,100.006652,2021-09-08 20:59:59.999,4612917.7738,3568,62.23011400,2871293.6243,0
147,2021-09-08 21:00:00.000,46355.06,46355.06,45914.9,46107.47,63.757179,2021-09-08 21:59:59.999,2938259.3235,3039,27.56766200,1270245.5156,0
148,2021-09-08 22:00:00.000,46107.47,46267.21,45719.45,45744.2,94.665942,2021-09-08 22:59:59.999,4350661.4729,3494,44.63142800,2051278.0367,0
149,2021-09-08 23:00:00.000,45744.92,46076.62,45518.75,45994.7,101.076182,2021-09-08 23:59:59.999,4636146.3154,4219,55.29220800,2537477.5511,0
150,2021-09-09 00:00:00.000,46012.18,46322.72,45928.17,46170.2,51.922296,2021-09-09 00:59:59.999,2396614.6353,2689,27.81949100,1284089.5456,0
151,2021-09-09 01:00:00.000,46173.21,46333.33,46051.28,46311.72,32.333203,2021-09-09 01:59:59.999,1494114.9603,2186,13.85827200,640424.1005,0
152,2021-09-09 02:00:00.000,46302.56,46365.19,46045.24,46141.53,21.5683,2021-09-09 02:59:59.999,996859.1351,1813,12.07611800,558198.6509,0
153,2021-09-09 03:00:00.000,46127.4,46314.61,45890.9,46280.26,37.347652,2021-09-09 03:59:59.999,1722132.6829,1943,16.09079100,742323.8305,0
154,2021-09-09 04:00:00.000,46279.16,46555.45,46176.04,46282.86,53.6004,2021-09-09 04:59:59.999,2483874.3201,2401,27.71600800,1284398.0826,0
155,2021-09-09 05:00:00.000,46282.81,46397.0,46128.73,46164.48,27.622749,2021-09-09 05:59:59.999,1278245.2275,1723,11.36926100,526065.1051,0
156,2021-09-09 06:00:00.000,46164.48,46194.06,45880.51,46172.17,61.477695,2021-09-09 06:59:59.999,2830992.9873,2890,29.81739800,1372994.7483,0
157,2021-09-09 07:00:00.000,46161.86,46440.35,46080.96,46311.27,44.485758,2021-09-09 07:59:59.999,2060018.9003,2254,26.91695600,1246376.2966,0
158,2021-09-09 08:00:00.000,46318.41,46789.0,45630.0,46662.64,157.897692,2021-09-09 08:59:59.999,7289013.4546,6064,76.11439400,3515665.7874,0
159,2021-09-09 09:00:00.000,46676.76,47240.02,46675.44,46899.52,177.630632,2021-09-09 09:59:59.999,8352708.5133,6275,92.41003300,4345081.5442,0
160,2021-09-09 10:00:00.000,46891.18,47191.59,46890.54,46947.91,54.071862,2021-09-09 10:59:59.999,2543420.8897,3093,29.17938800,1372545.3074,0
161,2021-09-09 11:00:00.000,46960.82,47057.05,46724.25,47011.62,48.815699,2021-09-09 11:59:59.999,2289837.6252,2819,21.84675300,1024892.8221,0
162,2021-09-09 12:00:00.000,47019.05,47395.22,46864.85,47214.27,70.052626,2021-09-09 12:59:59.999,3302134.5097,3490,40.54410300,1911095.8704,0
163,2021-09-09 13:00:00.000,47202.79,47266.19,46757.61,46774.65,76.778349,2021-09-09 13:59:59.999,3607972.9390,3239,31.22626700,1467691.7917,0
164,2021-09-09 14:00:00.000,46774.65,46828.41,46467.78,46627.84,68.87202,2021-09-09 14:59:59.999,3213014.1939,4724,36.35476000,1695722.2856,0
165,2021-09-09 15:00:00.000,46638.68,46887.8,46500.0,46590.27,69.947343,2021-09-09 15:59:59.999,3263337.4521,3448,43.89536900,2049150.5709,0
166,2021-09-09 16:00:00.000,46575.03,46638.03,46080.07,46258.95,95.396681,2021-09-09 16:59:59.999,4418493.9949,3640,47.06016900,2179729.2208,0
167,2021-09-09 17:00:00.000,46251.7,46336.2,46206.03,46306.36,2.61274,2021-09-09 17:59:59.999,120928.8646,345,1.28210200,59332.6231,0
