,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
28,2021-09-03 22:00:00.000,0.078895,0.078895,0.078575,0.07875,14.741,2021-09-03 22:59:59.999,1.16061384,197,2.97800000,0.23448007,0
29,2021-09-03 23:00:00.000,0.078652,0.078652,0.077851,0.077933,65.343,2021-09-03 23:59:59.999,5.11460481,496,7.89000000,0.61651364,0
30,2021-09-04 00:00:00.000,0.077896,0.077896,0.077578,0.077578,93.203,2021-09-04 00:59:59.999,7.24763155,354,15.56700000,1.21077372,0
31,2021-09-04 01:00:00.000,0.077719,0.078095,0.077593,0.078066,15.306,2021-09-04 01:59:59.999,1.19069098,106,6.16100000,0.47972101,0
32,2021-09-04 02:00:00.000,0.0781,0.078197,0.077996,0.077996,6.307,2021-09-04 02:59:59.999,0.49296426,63,6.06500000,0.47406537,0
33,2021-09-04 03:00:00.000,0.077972,0.078026,0.077879,0.077968,16.883,2021-09-04 03:59:59.999,1.31712203,18,16.53200000,1.28975635,0
34,2021-09-04 04:00:00.000,0.078109,0.078708,0.078109,0.078571,53.535,2021-09-04 04:59:59.999,4.20310303,314,31.62500000,2.48281746,0
35,2021-09-04 05:00:00.000,0.078506,0.078506,0.077877,0.077898,22.862,2021-09-04 05:59:59.999,1.78615787,248,8.20100000,0.64113040,0
36,2021-09-04 06:00:00.000,0.077872,0.078457,0.077811,0.078415,74.957,2021-09-04 06:59:59.999,5.86288236,247,33.17500000,2.59775234,0
37,2021-09-04 07:00:00.000,0.078328,0.078396,0.077879,0.077886,19.377,2021-09-04 07:59:59.999,1.51506375,147,7.38300000,0.57770474,0
38,2021-09-04 08:00:00.000,0.077883,0.078152,0.077731,0.077879,28.174,2021-09-04 08:59:59.999,2.19622577,145,7.51800000,0.58686571,0
39,2021-09-04 09:00:00.000,0.077979,0.077992,0.077748,0.077913,2.28,2021-09-04 09:59:59.999,0.17753978,30,0.47200000,0.03679117,0
40,2021-09-04 10:00:00.000,0.077913,0.078358,0.077913,0.07803,88.045,2021-09-04 10:59:59.999,6.88407837,138,87.71800000,6.85855885,0
41,2021-09-04 11:00:00.000,0.078102,0.078563,0.078044,0.078514,32.377,2021-09-04 11:59:59.999,2.53680311,174,30.79300000,2.41263488,0
42,2021-09-04 12:00:00.000,0.078565,0.078573,0.078205,0.078228,3.768,2021-09-04 12:59:59.999,0.29545451,62,3.30400000,0.25912510,0
43,2021-09-04 13:00:00.000,0.078228,0.078228,0.07766,0.07766,67.085,2021-09-04 13:59:59.999,5.22256002,383,13.83700000,1.07737006,0
44,2021-09-04 14:00:00.000,0.077717,0.077775,0.077342,0.077342,53.975,2021-09-04 14:59:59.999,4.18756465,256,5.95300000,0.46135361,0
45,2021-09-04 15:00:00.000,0.077351,0.077769,0.077042,0.077075,253.086,2021-09-04 15:59:59.999,19.61167590,645,152.53400000,11.83018509,0
46,2021-09-04 16:00:00.000,0.077193,0.077417,0.077117,0.07733,16.828,2021-09-04 16:59:59.999,1.29945740,51,2.04600000,0.15820542,0
47,2021-09-04 17:00:00.000,0.077298,0.077769,0.077297,0.077502,11.156,2021-09-04 17:59:59.999,0.86594331,189,10.91000000,0.84688419,0
48,2021-09-04 18:00:00.000,0.077495,0.077939,0.077363,0.077939,24.091,2021-09-04 18:59:59.999,1.87425675,126,14.09500000,1.09673712,0
49,2021-09-04 19:00:00.000,0.077944,0.077986,0.077696,0.07779,24.789,2021-09-04 19:59:59.999,1.93175549,93,7.32700000,0.57109310,0
50,2021-09-04 20:00:00.000,0.077957,0.077957,0.077735,0.077809,3.992,2021-09-04 20:59:59.999,0.31062930,20,1.48100000,0.11525970,0
51,2021-09-04 21:00:00.000,0.077853,0.077878,0.07765,0.077691,3.137,2021-09-04 21:59:59.999,0.24382889,24,1.06600000,0.08287512,0
52,2021-09-04 22:00:00.000,0.077709,0.077826,0.077552,0.07764,4.371,2021-09-04 22:59:59.999,0.33947995,28,2.09300000,0.16263082,0
53,2021-09-04 23:00:00.000,0.077708,0.077709,0.077276,0.077451,120.622,2021-09-04 23:59:59.999,9.32608156,255,111.78800000,8.64206406,0
54,2021-09-05 00:00:00.000,0.077398,0.077732,0.077394,0.077644,16.43,2021-09-05 00:59:59.999,1.27506042,56,13.76700000,1.06869590,0
55,2021-09-05 01:00:00.000,0.077689,0.07787,0.077589,0.077787,8.957,2021-09-05 01:59:59.999,0.69635776,97,8.37100000,0.65085424,0
56,2021-09-05 02:00:00.000,0.077757,0.07783,0.077433,0.077664,76.494,2021-09-05 02:59:59.999,5.94621191,97,6.75900000,0.52553907,0
57,2021-09-05 03:00:00.000,0.077728,0.077787,0.07759,0.077668,32.968,2021-09-05 03:59:59.999,2.56163761,77,24.92500000,1.93675691,0
58,2021-09-05 04:00:00.000,0.077569,0.078215,0.077478,0.078167,32.596,2021-09-05 04:59:59.999,2.53563759,246,16.43100000,1.28055332,0
59,2021-09-05 05:00:00.000,0.078208,0.078366,0.078005,0.078366,12.823,2021-09-05 05:59:59.999,1.00223675,124,12.06500000,0.94295001,0
60,2021-09-05 06:00:00.000,0.078367,0.078728,0.078314,0.078488,34.34,2021-09-05 06:59:59.999,2.69671104,360,14.78800000,1.16137702,0
61,2021-09-05 07:00:00.000,0.078404,0.078545,0.078081,0.078217,29.832,2021-09-05 07:59:59.999,2.33410933,192,15.59400000,1.22077246,0
62,2021-09-05 08:00:00.000,0.078235,0.078728,0.078181,0.078552,17.995,2021-09-05 08:59:59.999,1.41421624,159,6.11100000,0.48025418,0
63,2021-09-05 09:00:00.000,0.078409,0.078491,0.078309,0.078354,8.008,2021-09-05 09:59:59.999,0.62773564,36,5.78900000,0.45384206,0
64,2021-09-05 10:00:00.000,0.078367,0.078442,0.077887,0.078034,25.13,2021-09-05 10:59:59.999,1.96162680,225,3.93800000,0.30821504,0
65,2021-09-05 11:00:00.000,0.077974,0.077974,0.077698,0.077815,31.909,2021-09-05 11:59:59.999,2.48457751,183,17.02000000,1.32568927,0
66,2021-09-05 12:00:00.000,0.077862,0.077912,0.077623,0.077663,22.58,2021-09-05 12:59:59.999,1.75749130,96,7.49100000,0.58326962,0
67,2021-09-05 13:00:00.000,0.077765,0.078067,0.077716,0.078067,123.577,2021-09-05 13:59:59.999,9.62338534,83,23.06900000,1.79684520,0
68,2021-09-05 14:00:00.000,0.078066,0.078066,0.07785,0.077967,0.546,2021-09-05 14:59:59.999,0.04258218,23,0.24500000,0.01910325,0
69,2021-09-05 15:00:00.000,0.077895,0.077895,0.077498,0.077498,30.926,2021-09-05 15:59:59.999,2.40034917,171,10.99100000,0.85378455,0
70,2021-09-05 16:00:00.000,0.077492,0.077492,0.076717,0.076806,220.87,2021-09-05 16:59:59.999,17.00395670,739,62.00600000,4.77044823,0
71,2021-09-05 17:00:00.000,0.076801,0.077076,0.076402,0.076402,117.105,2021-09-05 17:59:59.999,8.99018253,436,41.20800000,3.17002778,0
72,2021-09-05 18:00:00.000,0.076446,0.076475,0.076059,0.076189,66.656,2021-09-05 18:59:59.999,5.08115888,528,37.41300000,2.85165720,0
73,2021-09-05 19:00:00.000,0.076183,0.076592,0.076117,0.076366,20.625,2021-09-05 19:59:59.999,1.57740112,140,17.61100000,1.34695857,0
74,2021-09-05 20:00:00.000,0.076303,0.076383,0.075946,0.07595,28.623,2021-09-05 20:59:59.999,2.17633253,203,11.01100000,0.83724970,0
75,2021-09-05 21:00:00.000,0.075949,0.075949,0.075612,0.075828,47.639,2021-09-05 21:59:59.999,3.61016217,346,4.14300000,0.31384820,0
76,2021-09-05 22:00:00.000,0.075763,0.07588,0.075613,0.075845,7.783,2021-09-05 22:59:59.999,0.58950000,39,2.10600000,0.15975934,0
77,2021-09-05 23:00:00.000,0.075836,0.07605,0.075614,0.075669,45.517,2021-09-05 23:59:59.999,3.45158033,154,3.27200000,0.24818697,0
78,2021-09-06 00:00:00.000,0.075636,0.075886,0.075595,0.075886,46.131,2021-09-06 00:59:59.999,3.49313023,99,21.12800000,1.59983505,0
79,2021-09-06 01:00:00.000,0.075798,0.075957,0.075675,0.07593,14.278,2021-09-06 01:59:59.999,1.08339471,45,3.14200000,0.23829395,0
80,2021-09-06 02:00:00.000,0.075938,0.07616,0.075872,0.075872,12.252,2021-09-06 02:59:59.999,0.93131203,153,5.66800000,0.43085795,0
81,2021-09-06 03:00:00.000,0.075809,0.076311,0.075809,0.076114,22.562,2021-09-06 03:59:59.999,1.71580209,179,12.93300000,0.98404766,0
82,2021-09-06 04:00:00.000,0.07625,0.076799,0.07625,0.076554,55.42,2021-09-06 04:59:59.999,4.24400924,415,33.75000000,2.58671714,0
83,2021-09-06 05:00:00.000,0.076639,0.076673,0.076193,0.076353,7.492,2021-09-06 05:59:59.999,0.57277134,117,3.76300000,0.28829865,0
84,2021-09-06 06:00:00.000,0.076384,0.076384,0.076128,0.07617,5.4,2021-09-06 06:59:59.999,0.41149987,54,0.68500000,0.05224920,0
85,2021-09-06 07:00:00.000,0.076262,0.076262,0.075776,0.076003,63.469,2021-09-06 07:59:59.999,4.82183875,247,31.92900000,2.42639001,0
86,2021-09-06 08:00:00.000,0.075996,0.076089,0.075726,0.076019,31.209,2021-09-06 08:59:59.999,2.36830729,132,14.32200000,1.08718755,0
87,2021-09-06 09:00:00.000,0.07599,0.076157,0.075972,0.076086,4.779,2021-09-06 09:59:59.999,0.36347321,33,2.51800000,0.19152706,0
88,2021-09-06 10:00:00.000,0.07609,0.076323,0.076028,0.076183,28.6,2021-09-06 10:59:59.999,2.17803824,122,16.12100000,1.22850336,0
89,2021-09-06 11:00:00.000,0.076196,0.076285,0.076094,0.076104,2.218,2021-09-06 11:59:59.999,0.16900558,24,1.79600000,0.13683383,0
90,2021-09-06 12:00:00.000,0.076081,0.076342,0.076,0.07618,54.326,2021-09-06 12:59:59.999,4.13729562,88,12.60000000,0.96104373,0
91,2021-09-06 13:00:00.000,0.076222,0.076312,0.07603,0.076102,13.511,2021-09-06 13:59:59.999,1.02951882,44,9.82200000,0.74846848,0
92,2021-09-06 14:00:00.000,0.076113,0.076207,0.076032,0.076132,25.963,2021-09-06 14:59:59.999,1.97543558,60,8.17000000,0.62221888,0
93,2021-09-06 15:00:00.000,0.076237,0.076278,0.076022,0.076219,21.937,2021-09-06 15:59:59.999,1.67075222,79,14.97900000,1.14086081,0
94,2021-09-06 16:00:00.000,0.07623,0.076254,0.075826,0.076099,27.385,2021-09-06 16:59:59.999,2.08045038,125,8.38800000,0.63671950,0
95,2021-09-06 17:00:00.000,0.076084,0.076087,0.075908,0.076018,23.262,2021-09-06 17:59:59.999,1.76910033,58,0.60500000,0.04597610,0
96,2021-09-06 18:00:00.000,0.075864,0.075885,0.074915,0.074958,128.753,2021-09-06 18:59:59.999,9.68618940,674,29.83600000,2.24649372,0
97,2021-09-06 19:00:00.000,0.074915,0.07498,0.074467,0.074601,48.387,2021-09-06 19:59:59.999,3.61201977,436,13.57300000,1.01325706,0
98,2021-09-06 20:00:00.000,0.074547,0.074561,0.0742,0.0742,128.551,2021-09-06 20:59:59.999,9.56697318,282,102.21600000,7.60895530,0
99,2021-09-06 21:00:00.000,0.074255,0.074628,0.074126,0.074628,49.958,2021-09-06 21:59:59.999,3.70816449,164,42.85700000,3.18130730,0
100,2021-09-06 22:00:00.000,0.074614,0.074948,0.074594,0.074644,133.632,2021-09-06 22:59:59.999,9.99597245,356,121.95100000,9.12372523,0
101,2021-09-06 23:00:00.000,0.074583,0.074583,0.074253,0.07428,64.77,2021-09-06 23:59:59.999,4.81482437,204,43.28600000,3.21727397,0
102,2021-09-07 00:00:00.000,0.074269,0.074704,0.074253,0.074588,19.48,2021-09-07 00:59:59.999,1.45164425,86,7.17300000,0.53516838,0
103,2021-09-07 01:00:00.000,0.074561,0.074588,0.07441,0.074426,24.984,2021-09-07 01:59:59.999,1.86109679,72,11.81700000,0.88033702,0
104,2021-09-07 02:00:00.000,0.074516,0.074634,0.074475,0.074477,18.356,2021-09-07 02:59:59.999,1.36811078,59,11.20100000,0.83470880,0
105,2021-09-07 03:00:00.000,0.074479,0.074656,0.074187,0.074197,23.772,2021-09-07 03:59:59.999,1.76812621,150,11.08100000,0.82442982,0
106,2021-09-07 04:00:00.000,0.074177,0.07418,0.072709,0.073302,535.402,2021-09-07 04:59:59.999,39.35711051,2084,208.31000000,15.30023518,0
107,2021-09-07 05:00:00.000,0.07333,0.073594,0.072644,0.073016,168.817,2021-09-07 05:59:59.999,12.32823048,605,60.65400000,4.43465826,0
108,2021-09-07 06:00:00.000,0.073101,0.073964,0.073089,0.073613,187.229,2021-09-07 06:59:59.999,13.77235303,723,152.79500000,11.23945355,0
109,2021-09-07 07:00:00.000,0.07364,0.073665,0.073419,0.073604,8.673,2021-09-07 07:59:59.999,0.63805833,88,4.44900000,0.32740379,0
110,2021-09-07 08:00:00.000,0.073608,0.073655,0.07316,0.073645,96.803,2021-09-07 08:59:59.999,7.10060851,326,25.12300000,1.84568853,0
111,2021-09-07 09:00:00.000,0.073645,0.073964,0.073631,0.073736,88.676,2021-09-07 09:59:59.999,6.54173920,182,74.11700000,5.46807749,0
112,2021-09-07 10:00:00.000,0.073727,0.074455,0.071456,0.071555,1058.539,2021-09-07 10:59:59.999,77.11422240,4031,496.45500000,36.22265650,0
113,2021-09-07 11:00:00.000,0.071866,0.074141,0.068444,0.074042,1946.475,2021-09-07 11:59:59.999,140.88725586,7762,1137.42000000,82.52549216,0
114,2021-09-07 12:00:00.000,0.074032,0.075227,0.073426,0.075173,578.252,2021-09-07 12:59:59.999,42.89026578,1705,385.80300000,28.64854130,0
115,2021-09-07 13:00:00.000,0.075171,0.075234,0.073381,0.073535,787.845,2021-09-07 13:59:59.999,58.37358003,1793,325.81000000,24.12783170,0
116,2021-09-07 14:00:00.000,0.073477,0.073729,0.072792,0.073479,481.734,2021-09-07 14:59:59.999,35.27913519,1352,210.63300000,15.43590227,0
117,2021-09-07 15:00:00.000,0.073317,0.073661,0.073042,0.073042,66.092,2021-09-07 15:59:59.999,4.84886084,348,31.18900000,2.29004413,0
118,2021-09-07 16:00:00.000,0.073041,0.073363,0.072613,0.072957,207.363,2021-09-07 16:59:59.999,15.09689139,466,40.92200000,2.98675200,0
119,2021-09-07 17:00:00.000,0.072915,0.072985,0.071965,0.072492,206.983,2021-09-07 17:59:59.999,14.99081912,684,78.31300000,5.66774574,0
120,2021-09-07 18:00:00.000,0.072475,0.073551,0.072066,0.073423,93.626,2021-09-07 18:59:59.999,6.83874823,775,76.90500000,5.62192467,0
121,2021-09-07 19:00:00.000,0.073482,0.073518,0.072877,0.073263,81.059,2021-09-07 19:59:59.999,5.93744130,371,41.44700000,3.03842920,0
122,2021-09-07 20:00:00.000,0.073275,0.073561,0.072697,0.073561,104.418,2021-09-07 20:59:59.999,7.64373228,593,53.67800000,3.93075696,0
123,2021-09-07 21:00:00.000,0.073565,0.074823,0.073351,0.074684,101.373,2021-09-07 21:59:59.999,7.51429738,839,77.94500000,5.77845789,0
124,2021-09-07 22:00:00.000,0.074656,0.074865,0.074187,0.074358,63.289,2021-09-07 22:59:59.999,4.72182282,276,28.71600000,2.14332017,0
125,2021-09-07 23:00:00.000,0.074291,0.074454,0.073659,0.073865,82.061,2021-09-07 23:59:59.999,6.08256270,410,34.97600000,2.59537443,0
126,2021-09-08 00:00:00.000,0.073878,0.074362,0.073847,0.074043,73.006,2021-09-08 00:59:59.999,5.41777030,253,30.10500000,2.23230545,0
127,2021-09-08 01:00:00.000,0.074153,0.074575,0.073975,0.074017,55.191,2021-09-08 01:59:59.999,4.09426163,266,24.16300000,1.79184122,0
128,2021-09-08 02:00:00.000,0.074007,0.074103,0.07286,0.072998,181.925,2021-09-08 02:59:59.999,13.37001328,812,69.97200000,5.14967835,0
129,2021-09-08 03:00:00.000,0.073101,0.073506,0.072218,0.07248,161.491,2021-09-08 03:59:59.999,11.77672345,1027,42.27100000,3.09325483,0
130,2021-09-08 04:00:00.000,0.072315,0.073445,0.072182,0.073088,132.348,2021-09-08 04:59:59.999,9.65099337,607,97.73100000,7.13291888,0
131,2021-09-08 05:00:00.000,0.073151,0.073441,0.072813,0.072882,76.498,2021-09-08 05:59:59.999,5.58874135,389,37.43400000,2.73920810,0
132,2021-09-08 06:00:00.000,0.072865,0.07315,0.072326,0.073119,133.44,2021-09-08 06:59:59.999,9.70767883,616,76.15200000,5.54584695,0
133,2021-09-08 07:00:00.000,0.072937,0.074001,0.072761,0.073357,124.239,2021-09-08 07:59:59.999,9.11501518,703,83.99200000,6.16414340,0
134,2021-09-08 08:00:00.000,0.073419,0.073965,0.073419,0.073607,54.78,2021-09-08 08:59:59.999,4.03718700,218,33.72400000,2.48651356,0
135,2021-09-08 09:00:00.000,0.073682,0.07383,0.073246,0.073524,83.387,2021-09-08 09:59:59.999,6.13096153,336,29.76000000,2.18952352,0
136,2021-09-08 10:00:00.000,0.073491,0.073884,0.073311,0.073783,73.37,2021-09-08 10:59:59.999,5.39673803,341,41.08800000,3.02382610,0
137,2021-09-08 11:00:00.000,0.073653,0.074361,0.073653,0.074179,122.076,2021-09-08 11:59:59.999,9.05161943,478,39.54600000,2.93007684,0
138,2021-09-08 12:00:00.000,0.074237,0.075224,0.074141,0.07522,103.372,2021-09-08 12:59:59.999,7.73200580,713,75.53000000,5.65575883,0
139,2021-09-08 13:00:00.000,0.07516,0.075393,0.074889,0.075247,58.355,2021-09-08 13:59:59.999,4.38197029,186,28.60900000,2.14925078,0
140,2021-09-08 14:00:00.000,0.07534,0.076057,0.075196,0.075985,76.742,2021-09-08 14:59:59.999,5.80697885,571,38.78100000,2.93563788,0
141,2021-09-08 15:00:00.000,0.076045,0.07622,0.075805,0.075904,56.788,2021-09-08 15:59:59.999,4.31949057,212,21.80300000,1.65824600,0
142,2021-09-08 16:00:00.000,0.075799,0.075842,0.075326,0.075369,105.888,2021-09-08 16:59:59.999,7.99639247,374,34.27000000,2.58991748,0
143,2021-09-08 17:00:00.000,0.075419,0.075611,0.074971,0.074984,71.986,2021-09-08 17:59:59.999,5.41677155,257,39.24900000,2.94951361,0
144,2021-09-08 18:00:00.000,0.075149,0.076363,0.075068,0.075822,60.415,2021-09-08 18:59:59.999,4.59087893,791,36.31000000,2.75679061,0
145,2021-09-08 19:00:00.000,0.075958,0.07623,0.075703,0.075871,44.014,2021-09-08 19:59:59.999,3.34187480,221,13.36100000,1.01648615,0
146,2021-09-08 20:00:00.000,0.076029,0.076186,0.075407,0.075976,88.88,2021-09-08 20:59:59.999,6.73592481,455,55.58700000,4.21412148,0
147,2021-09-08 21:00:00.000,0.075805,0.075833,0.075461,0.075769,39.078,2021-09-08 21:59:59.999,2.95510945,177,23.67100000,1.79084038,0
148,2021-09-08 22:00:00.000,0.075793,0.076024,0.075334,0.075378,45.568,2021-09-08 22:59:59.999,3.45258987,302,26.82100000,2.03293239,0
149,2021-09-08 23:00:00.000,0.075383,0.075502,0.075252,0.07545,69.782,2021-09-08 23:59:59.999,5.25735239,209,8.42900000,0.63536314,0
150,2021-09-09 00:00:00.000,0.075444,0.075588,0.075376,0.075505,16.45,2021-09-09 00:59:59.999,1.24143125,55,11.13400000,0.84035432,0
151,2021-09-09 01:00:00.000,0.075462,0.075756,0.075462,0.075736,6.699,2021-09-09 01:59:59.999,0.50717596,77,5.40500000,0.40924825,0
152,2021-09-09 02:00:00.000,0.075757,0.075861,0.075517,0.075596,8.257,2021-09-09 02:59:59.999,0.62505697,93,6.03700000,0.45722569,0
153,2021-09-09 03:00:00.000,0.075505,0.075732,0.075159,0.075665,66.855,2021-09-09 03:59:59.999,5.03927316,331,34.61300000,2.60983886,0
154,2021-09-09 04:00:00.000,0.075574,0.076668,0.075421,0.076247,142.474,2021-09-09 04:59:59.999,10.86667039,900,112.50300000,8.58507495,0
155,2021-09-09 05:00:00.000,0.076246,0.076287,0.075758,0.075758,38.36,2021-09-09 05:59:59.999,2.91432165,263,8.11900000,0.61719902,0
156,2021-09-09 06:00:00.000,0.075771,0.075857,0.075118,0.075216,139.436,2021-09-09 06:59:59.999,10.53304210,695,48.93200000,3.69701409,0
157,2021-09-09 07:00:00.000,0.075124,0.075404,0.075016,0.075154,28.303,2021-09-09 07:59:59.999,2.12695238,157,4.46900000,0.33545051,0
158,2021-09-09 08:00:00.000,0.075189,0.075687,0.074339,0.0748,227.414,2021-09-09 08:59:59.999,17.02622278,1272,90.06100000,6.74637788,0
159,2021-09-09 09:00:00.000,0.074944,0.075348,0.074727,0.074913,96.004,2021-09-09 09:59:59.999,7.20692019,375,50.13800000,3.76578747,0
160,2021-09-09 10:00:00.000,0.074996,0.075364,0.074996,0.075044,18.47,2021-09-09 10:59:59.999,1.38821505,57,7.06300000,0.53128417,0
161,2021-09-09 11:00:00.000,0.075067,0.075235,0.074785,0.074957,62.44,2021-09-09 11:59:59.999,4.68227398,140,29.40300000,2.20624929,0
162,2021-09-09 12:00:00.000,0.074974,0.075332,0.07478,0.074981,17.608,2021-09-09 12:59:59.999,1.32116504,121,5.68900000,0.42762155,0
163,2021-09-09 13:00:00.000,0.075023,0.075331,0.07497,0.07518,22.998,2021-09-09 13:59:59.999,1.73049990,106,14.39500000,1.08298194,0
164,2021-09-09 14:00:00.000,0.07518,0.07518,0.074304,0.074453,79.062,2021-09-09 14:59:59.999,5.90079118,429,17.49000000,1.30859695,0
165,2021-09-09 15:00:00.000,0.074511,0.074634,0.074196,0.074375,51.715,2021-09-09 15:59:59.999,3.84481602,164,10.25400000,0.76282983,0
166,2021-09-09 16:00:00.000,0.074358,0.074865,0.074123,0.074179,107.244,2021-09-09 16:59:59.999,7.99183015,432,28.01200000,2.09348789,0
167,2021-09-09 17:00:00.000,0.074171,0.074286,0.074138,0.074286,0.119,2021-09-09 17:59:59.999,0.00883931,4,0.00400000,0.00029673,0
