,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
39,2021-09-02 23:00:00.000,394.84,397.18,391.33,397.18,349.3783,2021-09-02 23:59:59.999,137671.3330,118,216.56210000,85460.0285,0
40,2021-09-03 00:00:00.000,397.18,399.71,395.69,399.01,272.9375,2021-09-03 00:59:59.999,108580.1680,139,240.81460000,95788.0446,0
41,2021-09-03 01:00:00.000,399.05,399.05,394.89,394.99,61.388,2021-09-03 01:59:59.999,24349.5165,48,45.39380000,18013.6950,0
42,2021-09-03 02:00:00.000,397.22,397.22,393.39,394.53,48.9274,2021-09-03 02:59:59.999,19309.7216,42,10.87310000,4303.5851,0
43,2021-09-03 03:00:00.000,394.75,395.95,393.8,395.83,84.5659,2021-09-03 03:59:59.999,33445.3038,26,64.78840000,25640.9790,0
44,2021-09-03 04:00:00.000,395.83,403.24,395.12,401.99,95.5145,2021-09-03 04:59:59.999,38070.2322,94,50.13490000,20041.8727,0
45,2021-09-03 05:00:00.000,401.77,407.92,401.28,406.25,173.8206,2021-09-03 05:59:59.999,70481.5402,329,69.12870000,28055.8333,0
46,2021-09-03 06:00:00.000,406.01,406.21,400.06,401.74,194.0221,2021-09-03 06:59:59.999,78288.1574,135,54.34290000,21947.8250,0
47,2021-09-03 07:00:00.000,399.98,404.37,397.46,402.22,90.5996,2021-09-03 07:59:59.999,36336.5966,141,57.96160000,23298.7704,0
48,2021-09-03 08:00:00.000,402.57,405.28,398.23,398.95,324.6285,2021-09-03 08:59:59.999,130393.3347,117,108.10410000,43600.3685,0
49,2021-09-03 09:00:00.000,399.63,400.36,397.47,399.0,68.274,2021-09-03 09:59:59.999,27254.9834,46,20.09070000,8029.0355,0
50,2021-09-03 10:00:00.000,399.3,400.83,396.96,399.46,219.1657,2021-09-03 10:59:59.999,87501.4294,90,110.33900000,44072.0815,0
51,2021-09-03 11:00:00.000,398.16,402.15,398.16,401.2,150.5476,2021-09-03 11:59:59.999,60220.4162,82,85.51800000,34207.4930,0
52,2021-09-03 12:00:00.000,402.15,402.4,399.87,401.34,55.3299,2021-09-03 12:59:59.999,22191.7195,38,27.50960000,11055.5949,0
53,2021-09-03 13:00:00.000,401.05,401.31,396.92,398.17,110.8507,2021-09-03 13:59:59.999,44288.9593,62,30.61360000,12220.2629,0
54,2021-09-03 14:00:00.000,397.0,400.06,396.37,398.75,47.4386,2021-09-03 14:59:59.999,18884.4187,60,18.33050000,7297.3268,0
55,2021-09-03 15:00:00.000,398.19,398.97,396.83,398.74,39.2924,2021-09-03 15:59:59.999,15641.6151,32,19.04000000,7588.6853,0
56,2021-09-03 16:00:00.000,397.42,397.68,394.19,394.5,126.6796,2021-09-03 16:59:59.999,50164.1984,107,51.80150000,20536.0613,0
57,2021-09-03 17:00:00.000,394.56,395.99,394.56,395.52,29.9947,2021-09-03 17:59:59.999,11857.3161,31,24.50130000,9685.7103,0
58,2021-09-03 18:00:00.000,395.69,395.69,389.87,390.81,396.4763,2021-09-03 18:59:59.999,155125.7104,208,82.54260000,32344.1353,0
59,2021-09-03 19:00:00.000,390.38,395.6,390.38,395.12,122.4519,2021-09-03 19:59:59.999,48023.3982,64,36.63050000,14415.9898,0
60,2021-09-03 20:00:00.000,394.33,398.07,394.11,397.59,196.0019,2021-09-03 20:59:59.999,77651.3838,81,104.49120000,41376.1575,0
61,2021-09-03 21:00:00.000,395.22,395.38,393.33,393.33,182.5323,2021-09-03 21:59:59.999,72040.4267,41,96.19850000,37969.8526,0
62,2021-09-03 22:00:00.000,393.19,396.4,390.86,396.4,163.7407,2021-09-03 22:59:59.999,64513.1925,46,25.44800000,10057.6787,0
63,2021-09-03 23:00:00.000,395.73,397.54,395.15,396.14,53.0038,2021-09-03 23:59:59.999,20973.5718,31,15.24210000,6038.3125,0
64,2021-09-04 00:00:00.000,396.21,396.21,394.87,394.87,142.2369,2021-09-04 00:59:59.999,56252.5856,18,23.87080000,9435.2031,0
65,2021-09-04 01:00:00.000,394.32,397.5,392.72,397.5,141.1777,2021-09-04 01:59:59.999,55861.9206,42,56.37250000,22362.7796,0
66,2021-09-04 02:00:00.000,397.54,399.73,396.7,397.95,239.3162,2021-09-04 02:59:59.999,95495.3089,89,73.69430000,29367.7071,0
67,2021-09-04 03:00:00.000,399.16,399.42,396.24,397.47,282.6349,2021-09-04 03:59:59.999,112587.2916,55,61.94790000,24629.9791,0
68,2021-09-04 04:00:00.000,397.61,400.86,397.03,400.28,289.1246,2021-09-04 04:59:59.999,115452.9171,104,39.44400000,15748.0284,0
69,2021-09-04 05:00:00.000,400.36,401.82,399.29,399.64,52.0591,2021-09-04 05:59:59.999,20876.9932,91,47.06810000,18881.2424,0
70,2021-09-04 06:00:00.000,400.57,402.42,397.18,397.18,46.8384,2021-09-04 06:59:59.999,18764.8052,83,10.62840000,4270.4788,0
71,2021-09-04 07:00:00.000,397.05,402.68,396.06,401.56,382.4682,2021-09-04 07:59:59.999,152821.4078,128,234.21620000,93566.7584,0
72,2021-09-04 08:00:00.000,401.56,406.95,401.56,404.7,198.0176,2021-09-04 08:59:59.999,80033.7917,344,68.04160000,27519.2130,0
73,2021-09-04 09:00:00.000,405.96,406.47,403.43,404.37,79.3633,2021-09-04 09:59:59.999,32118.9665,66,39.20700000,15876.9474,0
74,2021-09-04 10:00:00.000,403.89,403.89,400.43,402.46,119.0533,2021-09-04 10:59:59.999,47841.7336,74,26.99130000,10870.4872,0
75,2021-09-04 11:00:00.000,402.97,404.63,401.5,401.74,106.3701,2021-09-04 11:59:59.999,42868.6190,49,60.37000000,24373.0680,0
76,2021-09-04 12:00:00.000,402.82,405.92,400.32,400.32,27.1675,2021-09-04 12:59:59.999,10955.4670,47,20.41190000,8239.5147,0
77,2021-09-04 13:00:00.000,400.99,401.16,394.28,400.04,153.4805,2021-09-04 13:59:59.999,60965.2600,210,60.93800000,24172.9293,0
78,2021-09-04 14:00:00.000,400.11,401.23,397.05,397.44,58.7614,2021-09-04 14:59:59.999,23496.9106,42,29.78650000,11936.6936,0
79,2021-09-04 15:00:00.000,396.77,396.77,391.78,394.18,461.7075,2021-09-04 15:59:59.999,182535.6756,125,240.36770000,95001.1314,0
80,2021-09-04 16:00:00.000,393.74,399.8,393.74,399.8,326.5661,2021-09-04 16:59:59.999,129958.1196,111,217.16820000,86371.1712,0
81,2021-09-04 17:00:00.000,400.07,400.94,397.65,399.51,152.4417,2021-09-04 17:59:59.999,61021.6493,62,33.63160000,13456.6577,0
82,2021-09-04 18:00:00.000,399.38,401.08,397.79,401.08,48.3724,2021-09-04 18:59:59.999,19321.6953,50,14.47330000,5785.8294,0
83,2021-09-04 19:00:00.000,401.36,401.4,397.55,398.23,14.3483,2021-09-04 19:59:59.999,5723.5481,31,9.24280000,3684.7107,0
84,2021-09-04 20:00:00.000,400.1,403.73,394.53,402.6,201.6332,2021-09-04 20:59:59.999,80903.9624,170,142.98670000,57465.6952,0
85,2021-09-04 21:00:00.000,403.42,403.46,398.0,399.62,171.6951,2021-09-04 21:59:59.999,68622.1920,62,37.51790000,14999.5869,0
86,2021-09-04 22:00:00.000,399.5,404.24,399.5,402.81,116.047,2021-09-04 22:59:59.999,46709.1477,81,107.63000000,43323.3953,0
87,2021-09-04 23:00:00.000,401.93,401.93,396.87,397.63,56.3657,2021-09-04 23:59:59.999,22539.6590,51,39.61170000,15845.2815,0
88,2021-09-05 00:00:00.000,397.45,400.3,396.86,400.3,47.2081,2021-09-05 00:59:59.999,18827.1531,31,11.96360000,4775.5166,0
89,2021-09-05 01:00:00.000,400.24,400.4,398.08,400.3,12.4392,2021-09-05 01:59:59.999,4965.7017,15,5.88330000,2350.0169,0
90,2021-09-05 02:00:00.000,399.06,404.37,396.35,403.64,40.5256,2021-09-05 02:59:59.999,16220.6709,55,26.97600000,10804.9642,0
91,2021-09-05 03:00:00.000,404.37,414.84,403.76,412.86,569.1903,2021-09-05 03:59:59.999,233263.7848,997,261.16760000,107036.8854,0
92,2021-09-05 04:00:00.000,412.3,420.0,411.25,419.93,577.558,2021-09-05 04:59:59.999,240708.3291,528,314.84310000,131095.0119,0
93,2021-09-05 05:00:00.000,420.0,422.1,419.26,421.71,214.8366,2021-09-05 05:59:59.999,90286.3168,225,57.49840000,24211.4345,0
94,2021-09-05 06:00:00.000,422.1,425.24,418.81,419.61,183.2164,2021-09-05 06:59:59.999,77321.6668,332,84.24650000,35558.5625,0
95,2021-09-05 07:00:00.000,420.86,421.46,417.23,421.04,132.0759,2021-09-05 07:59:59.999,55457.9319,118,36.49510000,15332.5495,0
96,2021-09-05 08:00:00.000,421.72,425.39,419.27,424.78,159.5476,2021-09-05 08:59:59.999,67611.0640,153,74.36030000,31479.5573,0
97,2021-09-05 09:00:00.000,425.07,425.07,420.46,421.26,350.007,2021-09-05 09:59:59.999,147602.2119,108,80.99870000,34223.5840,0
98,2021-09-05 10:00:00.000,421.5,422.81,418.54,419.39,193.5637,2021-09-05 10:59:59.999,81540.1831,67,58.63220000,24695.0356,0
99,2021-09-05 11:00:00.000,419.71,419.9,414.22,415.15,418.1165,2021-09-05 11:59:59.999,174223.8430,244,212.38290000,88489.1444,0
100,2021-09-05 12:00:00.000,415.81,419.71,414.13,419.11,166.2056,2021-09-05 12:59:59.999,69118.8233,93,69.73180000,28982.9912,0
101,2021-09-05 13:00:00.000,419.11,424.47,419.11,423.8,148.7586,2021-09-05 13:59:59.999,62883.5013,450,121.47880000,51363.4447,0
102,2021-09-05 14:00:00.000,423.81,423.81,419.17,420.9,123.5988,2021-09-05 14:59:59.999,52004.1694,92,84.72120000,35637.3758,0
103,2021-09-05 15:00:00.000,421.16,422.62,416.25,416.96,424.8355,2021-09-05 15:59:59.999,177278.9234,165,186.49750000,77764.9422,0
104,2021-09-05 16:00:00.000,416.95,422.03,415.75,422.03,232.3937,2021-09-05 16:59:59.999,97137.2758,150,114.96670000,47980.3892,0
105,2021-09-05 17:00:00.000,422.05,424.73,419.74,421.34,408.0946,2021-09-05 17:59:59.999,172435.3243,243,82.22350000,34722.8287,0
106,2021-09-05 18:00:00.000,420.29,420.35,414.88,415.93,51.852,2021-09-05 18:59:59.999,21612.9194,122,17.99920000,7515.4042,0
107,2021-09-05 19:00:00.000,416.53,418.77,415.93,417.59,42.4059,2021-09-05 19:59:59.999,17673.6069,45,19.68740000,8208.8386,0
108,2021-09-05 20:00:00.000,416.71,422.02,415.94,419.96,130.455,2021-09-05 20:59:59.999,54755.7559,146,54.57610000,22939.5101,0
109,2021-09-05 21:00:00.000,419.8,419.8,415.7,416.49,51.514,2021-09-05 21:59:59.999,21493.5673,37,10.53160000,4398.4847,0
110,2021-09-05 22:00:00.000,416.91,417.67,414.7,414.98,19.3935,2021-09-05 22:59:59.999,8073.1002,37,13.13860000,5471.8799,0
111,2021-09-05 23:00:00.000,414.7,417.74,410.97,412.34,565.2451,2021-09-05 23:59:59.999,233185.9217,343,345.79860000,142528.5894,0
112,2021-09-06 00:00:00.000,412.88,415.25,412.06,415.18,20.4248,2021-09-06 00:59:59.999,8434.3277,39,15.24980000,6296.4971,0
113,2021-09-06 01:00:00.000,414.13,415.22,412.05,414.67,60.3342,2021-09-06 01:59:59.999,24928.9908,38,16.48650000,6827.3299,0
114,2021-09-06 02:00:00.000,414.7,417.15,412.57,416.69,161.807,2021-09-06 02:59:59.999,67344.7425,78,47.63970000,19768.4097,0
115,2021-09-06 03:00:00.000,416.17,418.96,415.17,417.33,152.1154,2021-09-06 03:59:59.999,63254.7206,85,117.77530000,48953.0798,0
116,2021-09-06 04:00:00.000,417.78,418.34,415.74,417.4,5.0788,2021-09-06 04:59:59.999,2116.5930,21,3.90430000,1627.7792,0
117,2021-09-06 05:00:00.000,416.61,423.23,416.61,421.68,363.4076,2021-09-06 05:59:59.999,153017.1538,338,141.79250000,59664.5157,0
118,2021-09-06 06:00:00.000,421.3,424.82,419.21,423.11,254.9023,2021-09-06 06:59:59.999,107593.2078,257,159.50180000,67328.2450,0
119,2021-09-06 07:00:00.000,422.54,425.02,414.26,414.96,317.0652,2021-09-06 07:59:59.999,133119.3822,253,141.49070000,59431.0611,0
120,2021-09-06 08:00:00.000,414.24,414.24,395.0,405.55,1004.7536,2021-09-06 08:59:59.999,404621.0452,662,355.07310000,142898.3749,0
121,2021-09-06 09:00:00.000,406.28,410.28,403.53,409.8,139.0763,2021-09-06 09:59:59.999,56622.1261,145,39.78060000,16206.0176,0
122,2021-09-06 10:00:00.000,410.45,413.35,410.13,412.09,178.0198,2021-09-06 10:59:59.999,73294.1888,162,137.68970000,56661.7454,0
123,2021-09-06 11:00:00.000,411.31,413.79,408.21,408.54,306.0421,2021-09-06 11:59:59.999,125751.0728,100,146.03310000,59958.0891,0
124,2021-09-06 12:00:00.000,408.51,411.93,405.59,409.69,172.4083,2021-09-06 12:59:59.999,70452.1082,83,31.64280000,12934.0689,0
125,2021-09-06 13:00:00.000,410.21,412.86,409.94,410.78,39.6139,2021-09-06 13:59:59.999,16302.6257,105,35.56540000,14637.2029,0
126,2021-09-06 14:00:00.000,411.51,413.99,409.37,412.77,237.4503,2021-09-06 14:59:59.999,98018.6782,71,43.52680000,17957.8053,0
127,2021-09-06 15:00:00.000,412.62,413.44,409.04,409.77,37.4452,2021-09-06 15:59:59.999,15405.5479,98,17.27830000,7108.8250,0
128,2021-09-06 16:00:00.000,409.3,413.0,408.8,413.0,128.5124,2021-09-06 16:59:59.999,52850.1288,110,73.47880000,30201.3301,0
129,2021-09-06 17:00:00.000,413.37,413.48,410.8,413.23,44.4225,2021-09-06 17:59:59.999,18332.7875,33,38.71980000,15983.6632,0
130,2021-09-06 18:00:00.000,413.73,414.75,410.54,410.54,152.6415,2021-09-06 18:59:59.999,63013.5731,133,105.60470000,43649.8748,0
131,2021-09-06 19:00:00.000,410.46,410.46,408.06,408.54,72.3432,2021-09-06 19:59:59.999,29601.4329,119,18.79640000,7702.6485,0
132,2021-09-06 20:00:00.000,408.94,409.27,402.68,405.08,106.1154,2021-09-06 20:59:59.999,43044.6341,156,32.09300000,12991.5372,0
133,2021-09-06 21:00:00.000,404.87,407.11,403.91,405.99,37.406,2021-09-06 21:59:59.999,15173.3002,123,18.30560000,7428.9984,0
134,2021-09-06 22:00:00.000,406.08,408.86,404.99,404.99,130.5591,2021-09-06 22:59:59.999,53187.2511,130,60.34880000,24624.6125,0
135,2021-09-06 23:00:00.000,405.55,406.62,401.45,402.81,260.1889,2021-09-06 23:59:59.999,105210.9178,152,62.29860000,25241.2620,0
136,2021-09-07 00:00:00.000,402.41,404.01,401.3,402.8,55.7465,2021-09-07 00:59:59.999,22446.8367,101,11.64130000,4695.3931,0
137,2021-09-07 01:00:00.000,402.19,404.51,401.15,403.91,24.3656,2021-09-07 01:59:59.999,9814.7884,134,11.72170000,4723.0689,0
138,2021-09-07 02:00:00.000,404.22,406.78,399.5,399.51,431.1512,2021-09-07 02:59:59.999,174531.0649,206,276.40040000,112005.0368,0
139,2021-09-07 03:00:00.000,399.63,401.87,396.2,398.49,104.0203,2021-09-07 03:59:59.999,41421.3975,399,44.20860000,17618.3535,0
140,2021-09-07 04:00:00.000,397.59,397.59,375.93,381.59,1622.4077,2021-09-07 04:59:59.999,625710.5374,904,627.60420000,240829.3830,0
141,2021-09-07 05:00:00.000,380.65,385.75,372.76,377.71,382.3361,2021-09-07 05:59:59.999,143979.1310,210,219.34150000,82658.1156,0
142,2021-09-07 06:00:00.000,378.51,383.19,376.5,383.19,231.3894,2021-09-07 06:59:59.999,88029.3599,87,151.06420000,57559.8474,0
143,2021-09-07 07:00:00.000,382.4,383.05,379.15,379.15,173.1231,2021-09-07 07:59:59.999,65935.3593,64,60.55100000,23098.3393,0
144,2021-09-07 08:00:00.000,379.04,382.24,374.64,378.2,372.8309,2021-09-07 08:59:59.999,140359.1156,95,223.44280000,84026.3961,0
145,2021-09-07 09:00:00.000,378.18,380.62,374.19,374.19,123.6379,2021-09-07 09:59:59.999,46807.9973,96,71.14280000,26958.0057,0
146,2021-09-07 10:00:00.000,374.19,377.25,318.79,333.09,3301.9944,2021-09-07 10:59:59.999,1174381.2720,1539,1287.42120000,460033.6735,0
147,2021-09-07 11:00:00.000,335.92,348.67,303.0,335.96,8276.3535,2021-09-07 11:59:59.999,2716250.6983,1617,5783.31910000,1891112.3725,0
148,2021-09-07 12:00:00.000,335.73,357.89,334.1,353.18,1745.6336,2021-09-07 12:59:59.999,601637.3414,443,1334.00940000,459933.7475,0
149,2021-09-07 13:00:00.000,353.27,356.63,342.86,343.85,1338.5337,2021-09-07 13:59:59.999,466841.3077,523,732.78990000,256113.4251,0
150,2021-09-07 14:00:00.000,343.41,351.68,337.21,347.86,923.3132,2021-09-07 14:59:59.999,318381.0569,378,500.08960000,172270.8096,0
151,2021-09-07 15:00:00.000,347.86,354.08,343.63,343.63,328.8557,2021-09-07 15:59:59.999,114217.7922,169,140.79800000,49218.7746,0
152,2021-09-07 16:00:00.000,344.51,352.67,338.22,349.25,827.2483,2021-09-07 16:59:59.999,286075.0772,371,470.11580000,162734.6044,0
153,2021-09-07 17:00:00.000,349.4,350.95,337.04,342.22,795.2662,2021-09-07 17:59:59.999,273929.6661,371,254.43510000,87352.7295,0
154,2021-09-07 18:00:00.000,342.58,350.14,338.29,349.32,323.5766,2021-09-07 18:59:59.999,112043.5052,331,249.89580000,86652.8541,0
155,2021-09-07 19:00:00.000,348.54,350.96,342.24,346.55,201.4064,2021-09-07 19:59:59.999,70094.0023,303,122.38700000,42726.0195,0
156,2021-09-07 20:00:00.000,346.92,352.66,339.54,350.35,540.9099,2021-09-07 20:59:59.999,186630.8208,394,321.13540000,110790.2077,0
157,2021-09-07 21:00:00.000,350.69,353.24,342.42,353.24,244.5344,2021-09-07 21:59:59.999,85205.3217,159,196.09090000,68439.5084,0
158,2021-09-07 22:00:00.000,351.44,353.54,347.67,347.67,98.7958,2021-09-07 22:59:59.999,34610.1534,84,33.32100000,11732.9883,0
159,2021-09-07 23:00:00.000,348.43,348.95,336.05,336.81,296.0761,2021-09-07 23:59:59.999,100187.0543,153,164.92890000,55678.2065,0
160,2021-09-08 00:00:00.000,338.12,344.42,335.6,338.63,235.9571,2021-09-08 00:59:59.999,80804.6431,204,45.77560000,15619.3505,0
161,2021-09-08 01:00:00.000,339.99,343.16,332.78,332.96,120.7422,2021-09-08 01:59:59.999,40537.6124,91,29.75390000,10002.4229,0
162,2021-09-08 02:00:00.000,333.88,334.82,320.45,322.05,841.3435,2021-09-08 02:59:59.999,274525.4277,484,478.29110000,156340.9403,0
163,2021-09-08 03:00:00.000,322.94,327.73,316.86,317.34,168.905,2021-09-08 03:59:59.999,54473.6530,93,106.44690000,34498.9827,0
164,2021-09-08 04:00:00.000,318.2,328.4,312.33,327.51,170.1742,2021-09-08 04:59:59.999,54400.2754,169,96.35320000,30933.2141,0
165,2021-09-08 05:00:00.000,328.57,332.79,325.89,331.54,145.2097,2021-09-08 05:59:59.999,47959.4996,73,98.22710000,32452.2014,0
166,2021-09-08 06:00:00.000,330.33,334.28,325.76,333.5,53.3401,2021-09-08 06:59:59.999,17504.0075,52,22.86030000,7532.7963,0
167,2021-09-08 07:00:00.000,331.61,337.61,330.41,333.83,83.3374,2021-09-08 07:59:59.999,27952.3439,36,77.05780000,25856.9687,0
