,ts_start,p_open,p_high,p_low,p_close,volume,ts_end,q_a_v,no_trades,volume_t,q_a_v_t,ignore
53,2021-09-04 23:00:00.000,217.28,217.33,212.5,213.37,3437.87021,2021-09-04 23:59:59.999,738444.1526,726,1476.66021000,317184.0354,0
54,2021-09-05 00:00:00.000,213.19,215.19,213.19,214.46,2313.50205,2021-09-05 00:59:59.999,495592.5573,388,1203.81833000,257863.2929,0
55,2021-09-05 01:00:00.000,214.28,214.63,211.92,212.86,2671.53109,2021-09-05 01:59:59.999,569239.8860,491,1358.78056000,289498.4654,0
56,2021-09-05 02:00:00.000,212.65,214.38,211.13,214.35,1449.84512,2021-09-05 02:59:59.999,309090.0432,406,703.67777000,150053.6620,0
57,2021-09-05 03:00:00.000,214.31,216.38,214.01,214.49,1963.16706,2021-09-05 03:59:59.999,422949.8623,537,920.88534000,198320.6475,0
58,2021-09-05 04:00:00.000,214.55,218.46,214.15,218.3,4912.02223,2021-09-05 04:59:59.999,1065786.1402,1024,2428.64447000,526738.2239,0
59,2021-09-05 05:00:00.000,218.37,221.19,216.61,217.56,3935.18332,2021-09-05 05:59:59.999,860372.5631,1716,1900.73291000,415215.8682,0
60,2021-09-05 06:00:00.000,217.62,219.04,215.01,215.99,2630.89174,2021-09-05 06:59:59.999,570862.5473,741,1310.03280000,284270.1816,0
61,2021-09-05 07:00:00.000,216.0,218.52,215.34,217.87,2932.87135,2021-09-05 07:59:59.999,636641.7018,573,1671.21216000,363208.7742,0
62,2021-09-05 08:00:00.000,217.86,223.0,216.48,221.51,6255.45536,2021-09-05 08:59:59.999,1377028.5844,2005,3395.64314000,748392.2526,0
63,2021-09-05 09:00:00.000,221.61,228.17,220.99,225.75,10578.10681,2021-09-05 09:59:59.999,2370823.9127,3496,5317.33757000,1190389.4091,0
64,2021-09-05 10:00:00.000,226.04,228.99,224.8,226.13,5830.28143,2021-09-05 10:59:59.999,1322316.9599,1697,3038.88976000,689214.7038,0
65,2021-09-05 11:00:00.000,226.27,229.45,223.83,225.03,6597.00137,2021-09-05 11:59:59.999,1492588.8733,1957,3438.47398000,778228.1323,0
66,2021-09-05 12:00:00.000,225.23,229.43,224.91,226.53,8533.30686,2021-09-05 12:59:59.999,1937527.2985,1843,5142.81934000,1167537.3391,0
67,2021-09-05 13:00:00.000,226.53,227.06,224.3,225.1,5446.04868,2021-09-05 13:59:59.999,1228570.4514,1009,2384.98435000,538041.9479,0
68,2021-09-05 14:00:00.000,224.95,226.1,224.3,224.6,4245.66929,2021-09-05 14:59:59.999,955983.8707,662,2106.71662000,474219.9424,0
69,2021-09-05 15:00:00.000,224.64,226.87,222.6,223.36,2864.03346,2021-09-05 15:59:59.999,644056.2192,960,1306.93840000,294002.8808,0
70,2021-09-05 16:00:00.000,223.52,225.41,222.48,225.35,3190.42463,2021-09-05 16:59:59.999,713912.8028,699,1947.60174000,435756.2235,0
71,2021-09-05 17:00:00.000,225.36,226.81,224.65,226.26,1189.29528,2021-09-05 17:59:59.999,268683.4608,654,666.20792000,150545.8584,0
72,2021-09-05 18:00:00.000,226.19,226.19,224.19,225.34,1918.14038,2021-09-05 18:59:59.999,431523.3334,531,731.64279000,164501.6061,0
73,2021-09-05 19:00:00.000,225.46,232.67,225.19,232.45,6851.6603,2021-09-05 19:59:59.999,1568851.2907,3131,3431.09904000,785497.7314,0
74,2021-09-05 20:00:00.000,232.55,232.6,227.0,228.56,2783.34369,2021-09-05 20:59:59.999,638353.3473,1114,1243.66485000,285625.3596,0
75,2021-09-05 21:00:00.000,228.31,228.31,226.29,227.28,2122.22212,2021-09-05 21:59:59.999,481621.6424,607,1000.84197000,227128.1821,0
76,2021-09-05 22:00:00.000,227.17,227.17,224.43,224.75,1865.91034,2021-09-05 22:59:59.999,420574.3875,742,1027.15532000,231559.2238,0
77,2021-09-05 23:00:00.000,224.63,226.43,223.97,224.78,1108.87554,2021-09-05 23:59:59.999,249389.1486,390,513.19634000,115412.1402,0
78,2021-09-06 00:00:00.000,224.14,226.51,224.14,226.2,1139.1697,2021-09-06 00:59:59.999,256787.4133,275,540.15907000,121646.3499,0
79,2021-09-06 01:00:00.000,225.68,227.61,224.95,227.38,1205.56228,2021-09-06 01:59:59.999,273069.0613,298,660.25426000,149512.2905,0
80,2021-09-06 02:00:00.000,227.23,230.41,227.0,228.46,1795.7989,2021-09-06 02:59:59.999,411166.5458,827,993.31947000,227369.9413,0
81,2021-09-06 03:00:00.000,228.39,229.79,227.77,228.72,1393.60683,2021-09-06 03:59:59.999,318933.0427,449,553.73538000,126631.3099,0
82,2021-09-06 04:00:00.000,228.83,229.63,227.89,228.4,1733.51774,2021-09-06 04:59:59.999,396560.4679,335,827.81529000,189345.8163,0
83,2021-09-06 05:00:00.000,228.46,231.87,228.26,230.71,1016.02073,2021-09-06 05:59:59.999,234235.5414,814,461.04873000,106368.8864,0
84,2021-09-06 06:00:00.000,230.67,231.45,229.18,231.31,1113.00029,2021-09-06 06:59:59.999,256125.9606,396,521.06608000,119858.0803,0
85,2021-09-06 07:00:00.000,230.92,231.49,223.04,223.4,4871.88438,2021-09-06 07:59:59.999,1105838.5257,1588,2475.58518000,562255.2697,0
86,2021-09-06 08:00:00.000,223.86,223.86,215.2,221.71,10302.64915,2021-09-06 08:59:59.999,2274485.6671,2866,4785.90298000,1057853.2231,0
87,2021-09-06 09:00:00.000,221.72,223.38,219.0,222.47,4578.25011,2021-09-06 09:59:59.999,1012620.0792,891,2239.27355000,495487.2059,0
88,2021-09-06 10:00:00.000,222.45,224.5,221.89,223.46,4663.13998,2021-09-06 10:59:59.999,1040267.6710,811,2579.87358000,575734.6899,0
89,2021-09-06 11:00:00.000,223.54,223.69,221.22,221.48,2518.82485,2021-09-06 11:59:59.999,559961.6330,530,1673.66177000,371960.2592,0
90,2021-09-06 12:00:00.000,221.45,223.56,219.9,221.96,3167.81122,2021-09-06 12:59:59.999,702611.1230,739,1566.56746000,347684.3499,0
91,2021-09-06 13:00:00.000,221.91,222.9,221.34,222.04,1396.96795,2021-09-06 13:59:59.999,310291.1298,380,665.93877000,148003.8716,0
92,2021-09-06 14:00:00.000,222.16,223.02,220.91,223.02,1675.94146,2021-09-06 14:59:59.999,372636.7800,379,908.25146000,201864.2830,0
93,2021-09-06 15:00:00.000,223.03,223.68,219.42,220.36,3522.76515,2021-09-06 15:59:59.999,780383.6789,721,1374.40675000,304781.2514,0
94,2021-09-06 16:00:00.000,220.34,222.73,219.36,222.28,3435.69819,2021-09-06 16:59:59.999,759512.4130,620,1793.45771000,396486.4607,0
95,2021-09-06 17:00:00.000,222.67,223.52,222.0,222.61,2919.65696,2021-09-06 17:59:59.999,650607.2997,543,1748.22554000,389520.7952,0
96,2021-09-06 18:00:00.000,222.94,223.77,219.82,220.47,1830.44776,2021-09-06 18:59:59.999,405640.9706,605,907.56252000,201205.3918,0
97,2021-09-06 19:00:00.000,220.47,221.01,217.17,219.35,3073.56628,2021-09-06 19:59:59.999,673000.9590,855,1553.00184000,340313.8241,0
98,2021-09-06 20:00:00.000,219.49,220.8,215.25,215.97,4126.01369,2021-09-06 20:59:59.999,897237.8065,1034,1783.00096000,388074.6074,0
99,2021-09-06 21:00:00.000,215.9,218.32,215.8,218.31,2361.84297,2021-09-06 21:59:59.999,513224.0446,805,1416.40952000,307749.2600,0
100,2021-09-06 22:00:00.000,218.4,220.23,218.25,219.8,1394.20642,2021-09-06 22:59:59.999,306082.8605,473,854.42205000,187701.7811,0
101,2021-09-06 23:00:00.000,220.07,221.97,218.76,219.24,1681.20573,2021-09-06 23:59:59.999,369901.7348,581,539.56043000,118779.8603,0
102,2021-09-07 00:00:00.000,219.28,221.0,218.31,219.01,1779.15322,2021-09-07 00:59:59.999,390437.9020,508,937.05385000,205731.9614,0
103,2021-09-07 01:00:00.000,218.77,220.7,217.5,220.44,1942.98141,2021-09-07 01:59:59.999,425654.9269,559,1017.44438000,222862.1221,0
104,2021-09-07 02:00:00.000,220.51,221.3,216.76,216.8,1847.29129,2021-09-07 02:59:59.999,405802.0671,611,720.81280000,158465.0096,0
105,2021-09-07 03:00:00.000,216.85,218.4,215.25,216.92,4256.56426,2021-09-07 03:59:59.999,923827.8497,846,2067.11792000,448706.3360,0
106,2021-09-07 04:00:00.000,216.9,216.9,208.44,209.91,10006.90906,2021-09-07 04:59:59.999,2127191.3346,2720,4299.44815000,912978.8963,0
107,2021-09-07 05:00:00.000,209.91,212.33,202.15,205.16,9584.41818,2021-09-07 05:59:59.999,1992937.6233,2453,4415.35966000,918226.9731,0
108,2021-09-07 06:00:00.000,205.15,208.42,205.09,207.66,6109.51742,2021-09-07 06:59:59.999,1264419.1459,1065,3264.51782000,675771.1648,0
109,2021-09-07 07:00:00.000,207.49,208.37,206.19,206.84,3235.45711,2021-09-07 07:59:59.999,670833.7035,483,1447.06001000,299943.1812,0
110,2021-09-07 08:00:00.000,206.61,208.16,204.7,207.42,2547.00608,2021-09-07 08:59:59.999,526021.4449,591,954.59022000,197253.8186,0
111,2021-09-07 09:00:00.000,207.46,209.13,203.39,203.74,3318.2063,2021-09-07 09:59:59.999,683511.2762,827,1600.15847000,329710.2215,0
112,2021-09-07 10:00:00.000,203.65,205.25,184.2,184.2,16855.51045,2021-09-07 10:59:59.999,3311520.6445,4771,7240.09938000,1425443.6663,0
113,2021-09-07 11:00:00.000,184.2,189.64,162.75,179.82,17871.13617,2021-09-07 11:59:59.999,3193352.2987,5311,9971.89889000,1786769.6370,0
114,2021-09-07 12:00:00.000,179.72,186.86,178.78,185.69,6763.80013,2021-09-07 12:59:59.999,1237479.0068,2055,3399.17169000,621617.4447,0
115,2021-09-07 13:00:00.000,185.83,186.48,178.83,181.7,6715.5018,2021-09-07 13:59:59.999,1222006.3875,1623,3176.67391000,578704.5825,0
116,2021-09-07 14:00:00.000,182.0,184.05,176.29,180.12,6169.51896,2021-09-07 14:59:59.999,1114565.9855,1783,2670.49739000,482421.6933,0
117,2021-09-07 15:00:00.000,180.12,181.87,176.7,177.32,3380.29974,2021-09-07 15:59:59.999,607238.2496,871,1890.32959000,340007.8638,0
118,2021-09-07 16:00:00.000,177.44,180.31,174.28,177.41,4934.70536,2021-09-07 16:59:59.999,875566.0693,1388,2067.37324000,367426.9877,0
119,2021-09-07 17:00:00.000,177.5,177.95,172.4,174.41,2005.21992,2021-09-07 17:59:59.999,350630.3834,827,952.71276000,167045.4505,0
120,2021-09-07 18:00:00.000,174.3,178.68,172.83,178.54,1789.9042,2021-09-07 18:59:59.999,316425.4259,914,734.71163000,129605.7268,0
121,2021-09-07 19:00:00.000,178.45,179.88,176.2,178.43,1730.429,2021-09-07 19:59:59.999,308092.5976,858,837.80434000,149027.1320,0
122,2021-09-07 20:00:00.000,178.33,179.25,174.83,179.08,2339.84632,2021-09-07 20:59:59.999,414151.4888,1098,1296.69720000,229488.4160,0
123,2021-09-07 21:00:00.000,179.33,181.52,176.69,181.46,875.27818,2021-09-07 21:59:59.999,157096.2579,570,544.50463000,97654.2968,0
124,2021-09-07 22:00:00.000,181.08,183.03,180.52,180.68,1416.34379,2021-09-07 22:59:59.999,257786.9815,615,813.79450000,148215.6634,0
125,2021-09-07 23:00:00.000,180.68,181.17,177.36,178.68,1288.14571,2021-09-07 23:59:59.999,230574.7578,648,856.36437000,153383.5183,0
126,2021-09-08 00:00:00.000,179.0,189.04,177.96,182.28,10196.34322,2021-09-08 00:59:59.999,1890571.3961,2864,4723.68690000,875221.3272,0
127,2021-09-08 01:00:00.000,182.55,183.32,178.97,179.37,2622.93689,2021-09-08 01:59:59.999,475935.6405,888,1187.91289000,215551.1456,0
128,2021-09-08 02:00:00.000,179.29,180.73,170.89,172.55,3839.84947,2021-09-08 02:59:59.999,677182.5746,1512,1629.38420000,287322.0322,0
129,2021-09-08 03:00:00.000,172.64,175.28,171.63,171.95,966.13193,2021-09-08 03:59:59.999,167330.7536,687,390.57961000,67806.7840,0
130,2021-09-08 04:00:00.000,171.81,177.88,169.37,177.65,4139.24912,2021-09-08 04:59:59.999,717283.3258,1231,2144.51842000,372186.4240,0
131,2021-09-08 05:00:00.000,177.91,182.64,176.11,182.07,2457.02714,2021-09-08 05:59:59.999,441012.2344,936,1393.66695000,250450.8784,0
132,2021-09-08 06:00:00.000,181.82,183.75,178.26,181.91,3067.60576,2021-09-08 06:59:59.999,556365.5422,860,1534.11812000,278618.4228,0
133,2021-09-08 07:00:00.000,181.57,185.12,180.54,182.24,2374.64828,2021-09-08 07:59:59.999,434326.8144,719,1130.28804000,206638.1980,0
134,2021-09-08 08:00:00.000,182.64,185.35,180.77,182.53,2861.47907,2021-09-08 08:59:59.999,526295.9659,742,1099.69567000,202635.3745,0
135,2021-09-08 09:00:00.000,182.76,185.22,179.71,182.76,3326.69422,2021-09-08 09:59:59.999,607264.9550,1089,1800.49073000,328945.9893,0
136,2021-09-08 10:00:00.000,182.97,183.04,178.08,178.98,3610.39501,2021-09-08 10:59:59.999,653746.6312,858,1317.27631000,238391.6612,0
137,2021-09-08 11:00:00.000,179.02,182.53,178.83,181.0,2265.06258,2021-09-08 11:59:59.999,409420.5654,714,981.66814000,177386.3239,0
138,2021-09-08 12:00:00.000,181.14,184.13,179.71,182.94,4375.58703,2021-09-08 12:59:59.999,797948.7324,906,2670.26658000,487117.9172,0
139,2021-09-08 13:00:00.000,182.93,182.93,179.57,181.26,2063.20352,2021-09-08 13:59:59.999,372831.6365,516,929.46688000,167808.1726,0
140,2021-09-08 14:00:00.000,180.96,183.73,180.5,183.63,2237.06873,2021-09-08 14:59:59.999,408273.6241,440,1141.58368000,208325.9463,0
141,2021-09-08 15:00:00.000,183.71,183.73,181.37,182.41,4086.74697,2021-09-08 15:59:59.999,744438.1222,463,3010.66074000,548526.9652,0
142,2021-09-08 16:00:00.000,181.72,181.72,179.38,179.73,1733.14776,2021-09-08 16:59:59.999,312374.7251,368,801.30714000,144462.4957,0
143,2021-09-08 17:00:00.000,179.77,180.85,177.32,178.49,1691.7953,2021-09-08 17:59:59.999,303565.6531,366,1316.78331000,236398.9303,0
144,2021-09-08 18:00:00.000,178.43,183.13,177.91,181.93,1581.43618,2021-09-08 18:59:59.999,287646.7842,486,780.28321000,141859.5431,0
145,2021-09-08 19:00:00.000,181.72,183.22,178.92,179.5,3540.32048,2021-09-08 19:59:59.999,639967.9995,745,2032.84166000,367956.6242,0
146,2021-09-08 20:00:00.000,179.81,182.8,179.08,182.03,7224.51802,2021-09-08 20:59:59.999,1306887.7221,1323,3997.76679000,723240.3172,0
147,2021-09-08 21:00:00.000,181.98,182.02,178.26,179.11,5439.81555,2021-09-08 21:59:59.999,978704.8001,828,2555.02232000,459664.0513,0
148,2021-09-08 22:00:00.000,179.05,180.9,177.12,177.64,4660.08168,2021-09-08 22:59:59.999,834606.0046,783,2158.56871000,386765.5022,0
149,2021-09-08 23:00:00.000,177.58,183.53,176.45,179.68,8060.32972,2021-09-08 23:59:59.999,1444255.2574,1289,4524.71248000,811575.9130,0
150,2021-09-09 00:00:00.000,179.72,181.21,179.17,180.89,2467.87936,2021-09-09 00:59:59.999,445040.5725,443,1223.75196000,220548.8884,0
151,2021-09-09 01:00:00.000,180.82,184.0,180.29,183.86,4525.09713,2021-09-09 01:59:59.999,825022.1180,703,2060.11765000,375840.1575,0
152,2021-09-09 02:00:00.000,183.77,184.59,181.21,182.91,4284.82185,2021-09-09 02:59:59.999,785109.7170,625,2056.91692000,376940.5773,0
153,2021-09-09 03:00:00.000,182.71,183.68,180.83,183.3,2341.89736,2021-09-09 03:59:59.999,426640.1051,334,1078.95305000,196643.2991,0
154,2021-09-09 04:00:00.000,183.21,186.14,182.77,184.33,5827.40861,2021-09-09 04:59:59.999,1076296.1549,895,3026.81473000,559035.0211,0
155,2021-09-09 05:00:00.000,184.08,184.86,182.87,183.31,1812.09482,2021-09-09 05:59:59.999,333521.1010,377,906.95378000,166989.3198,0
156,2021-09-09 06:00:00.000,183.17,183.39,179.98,181.32,6395.51588,2021-09-09 06:59:59.999,1157643.1737,1008,2989.41969000,541230.3233,0
157,2021-09-09 07:00:00.000,181.23,184.33,180.96,183.27,6475.46328,2021-09-09 07:59:59.999,1184485.0861,1096,3428.93586000,626990.6591,0
158,2021-09-09 08:00:00.000,183.3,184.9,178.26,183.87,6201.07682,2021-09-09 08:59:59.999,1125314.0961,1315,2985.59592000,541634.4092,0
159,2021-09-09 09:00:00.000,183.87,188.79,183.87,186.2,12365.74778,2021-09-09 09:59:59.999,2308888.3662,1958,6117.62816000,1141659.1569,0
160,2021-09-09 10:00:00.000,186.65,188.31,186.34,186.5,6677.69017,2021-09-09 10:59:59.999,1250590.0141,763,3406.11735000,637901.2497,0
161,2021-09-09 11:00:00.000,186.86,187.34,185.05,186.42,2774.77352,2021-09-09 11:59:59.999,516467.8778,509,1534.38151000,285627.4102,0
162,2021-09-09 12:00:00.000,186.62,188.58,185.78,186.95,5583.35325,2021-09-09 12:59:59.999,1045419.4995,763,2719.30386000,509099.8149,0
163,2021-09-09 13:00:00.000,186.98,187.2,184.22,184.49,4688.42123,2021-09-09 13:59:59.999,868303.6177,677,2078.90856000,384968.1707,0
164,2021-09-09 14:00:00.000,184.65,185.3,182.52,182.94,3950.74801,2021-09-09 14:59:59.999,725419.0266,651,1755.64642000,322484.5430,0
165,2021-09-09 15:00:00.000,183.16,183.27,181.65,181.99,1217.07778,2021-09-09 15:59:59.999,221786.9936,361,625.88948000,114024.9479,0
166,2021-09-09 16:00:00.000,181.98,182.23,180.12,180.4,2630.68983,2021-09-09 16:59:59.999,475543.9772,494,1443.72355000,260884.6068,0
167,2021-09-09 17:00:00.000,180.29,180.64,180.21,180.56,379.11253,2021-09-09 17:59:59.999,68395.1690,85,242.01336000,43651.6681,0
